subject,pdf_page,content_page,locator,point_name
PHYSICS,0034,27,第三章 牛顿运动定律 / 微专题4 牛顿第二定律的综合应用 / 题型1 动力学中的连接体问题,隔离法的选取原则
PHYSICS,0034,27,第三章 牛顿运动定律 / 微专题4 牛顿第二定律的综合应用 / 题型1 动力学中的连接体问题,整体法与隔离法的交替运用
PHYSICS,0034,27,第三章 牛顿运动定律 / 微专题4 牛顿第二定律的综合应用 / 题型1 动力学中的连接体问题,连接体中力的分配规律 $F_{12}=\frac{m_2}{m_1+m_2}F$ 及其适用条件
PHYSICS,0035,28,第三章 牛顿运动定律 / 微专题4（续）/ 题型2 动力学中的临界极值问题,临界极值问题的题干用语识别
PHYSICS,0035,28,第三章 牛顿运动定律 / 微专题4（续）/ 题型2 动力学中的临界极值问题,接触与脱离的临界条件 $F_N=0$
PHYSICS,0035,28,第三章 牛顿运动定律 / 微专题4（续）/ 题型2 动力学中的临界极值问题,相对滑动的临界条件为静摩擦力达到最大值
PHYSICS,0035,28,第三章 牛顿运动定律 / 微专题4（续）/ 题型2 动力学中的临界极值问题,绳断裂的临界条件为张力等于最大承受张力；绳松弛的临界条件为 $F_T=0$
PHYSICS,0035,28,第三章 牛顿运动定律 / 微专题4（续）/ 题型2 动力学中的临界极值问题,收尾速度（最终速度）的临界条件为合力为零
PHYSICS,0035,28,第三章 牛顿运动定律 / 微专题4（续）/ 题型2 动力学中的临界极值问题,解决临界极值问题的三种方法
PHYSICS,0036,29,第三章 牛顿运动定律 / 微专题5 动力学中的传送带模型,传送带模型的实质是物体与传送带间的相对运动
PHYSICS,0036,29,第三章 牛顿运动定律 / 微专题5 动力学中的传送带模型,传送带模型的两类
PHYSICS,0036,29,第三章 牛顿运动定律 / 微专题5 动力学中的传送带模型,处理传送带问题的一般思路
PHYSICS,0036,29,第三章 牛顿运动定律 / 微专题5 动力学中的传送带模型,共速是摩擦力与运动状态发生改变的临界点
PHYSICS,0036,29,第三章 牛顿运动定律 / 微专题5 动力学中的传送带模型,倾斜传送带共速后的运动判据
PHYSICS,0036,29,第三章 牛顿运动定律 / 微专题5 动力学中的传送带模型,物体位移以地面为参考系；相对位移的计算
PHYSICS,0036,29,第三章 牛顿运动定律 / 微专题5 动力学中的传送带模型,划痕长度的计算规则
PHYSICS,0036,29,第三章 牛顿运动定律 / 微专题5 动力学中的传送带模型,物块轻放于匀速传送带上时，传送带长度需满足 $L>\dfrac{v^2}{2\mu g}$ 才可能共速
PHYSICS,0037,30,第三章 牛顿运动定律 / 微专题5（续）/ 模型突破：常见传送带模型分析（水平）,水平传送带模型：$v_0$ 与 $v$ 同向时的三种情形
PHYSICS,0037,30,第三章 牛顿运动定律 / 微专题5（续）/ 模型突破：常见传送带模型分析（水平）,水平传送带模型：物体能否在离开传送带前与传送带共速的判据
PHYSICS,0037,30,第三章 牛顿运动定律 / 微专题5（续）/ 模型突破：常见传送带模型分析（水平）,反向进入（速度与传动方向相反）时的运动：先匀减速、后反向匀加速、可能再匀速
PHYSICS,0037,30,第三章 牛顿运动定律 / 微专题5（续）/ 模型突破：常见传送带模型分析（水平）,倾斜传送带上的摩擦力突变分析
PHYSICS,0037,30,第三章 牛顿运动定律 / 微专题5（续）/ 模型突破：常见传送带模型分析（水平）,传送带与连接体结合（绳跨过定滑轮、绳与传送带平行）的分析思路
PHYSICS,0038,31,第三章 牛顿运动定律 / 微专题5（续）/ 模型突破：常见传送带模型分析（倾斜）,倾斜传送带上行时 $\mu>\tan\theta$ 与 $\mu<\tan\theta$ 两种情形的初速度分段讨论
PHYSICS,0038,31,第三章 牛顿运动定律 / 微专题5（续）/ 模型突破：常见传送带模型分析（倾斜）,倾斜传送带上的加速度表达式：$a=(\mu\cos\theta-\sin\theta)g$、$a=(\mu\cos\theta+\sin\theta)g$、$a=(\sin\theta-\mu\cos\theta)g$
PHYSICS,0038,31,第三章 牛顿运动定律 / 微专题5（续）/ 模型突破：常见传送带模型分析（倾斜）,"倾斜传送带下行时分段加速度（$a_1$ 与 $a_2$）及""共速后加速度改变""的判据"
PHYSICS,0038,31,第三章 牛顿运动定律 / 微专题5（续）/ 模型突破：常见传送带模型分析（倾斜）,"传送带长度 $l$ 与""达到共速所需位移""比较决定最终运动形式"
PHYSICS,0038,31,第三章 牛顿运动定律 / 微专题5（续）/ 模型突破：常见传送带模型分析（倾斜）,$\mu>\tan\theta$ 时共速后可保持匀速；$\mu<\tan\theta$ 时共速后仍继续加速（或反向）直至离开
PHYSICS,0039,32,第三章 牛顿运动定律 / 微专题6 动力学中的滑块-木板模型,"滑块-木板模型的""一个转折"""
PHYSICS,0039,32,第三章 牛顿运动定律 / 微专题6 动力学中的滑块-木板模型,"滑块-木板模型的""两个关联"""
PHYSICS,0039,32,第三章 牛顿运动定律 / 微专题6 动力学中的滑块-木板模型,处理滑块-木板模型的一般思路
PHYSICS,0039,32,第三章 牛顿运动定律 / 微专题6 动力学中的滑块-木板模型,共速假设的判别方法
PHYSICS,0039,32,第三章 牛顿运动定律 / 微专题6 动力学中的滑块-木板模型,滑块-木板模型的题型划分
PHYSICS,0040,33,第三章 牛顿运动定律 / 微专题6（续）/ 斜面上的滑块-木板模型,$a$-$F$ 图像中滑块-木板系统的三个阶段
PHYSICS,0040,33,第三章 牛顿运动定律 / 微专题6（续）/ 斜面上的滑块-木板模型,$a$-$F$ 图线转折点的物理含义
PHYSICS,0040,33,第三章 牛顿运动定律 / 微专题6（续）/ 斜面上的滑块-木板模型,"斜面上""木板恰好能静止""隐含 $\mu_{板-斜面}=\tan\theta$ 的条件"
PHYSICS,0040,33,第三章 牛顿运动定律 / 微专题6（续）/ 斜面上的滑块-木板模型,斜面上滑块-木板模型中判断木板能否保持静止的方法
PHYSICS,0040,33,第三章 牛顿运动定律 / 微专题6（续）/ 斜面上的滑块-木板模型,滑块不脱离木板的最小长度判据
PHYSICS,0040,33,第三章 牛顿运动定律 / 微专题6（续）/ 斜面上的滑块-木板模型,系统因摩擦产生热量的计算思路
PHYSICS,0041,34,第三章 牛顿运动定律 / 微专题6（续）/ 模型突破：水平面上的滑块-木板模型分类解读,"水平面上滑块-木板模型按""力作用在块上/板上""的分类解读"
PHYSICS,0041,34,第三章 牛顿运动定律 / 微专题6（续）/ 模型突破：水平面上的滑块-木板模型分类解读,$F$ 作用在块上、水平面光滑时的相对静止过程方程与两个临界条件
PHYSICS,0041,34,第三章 牛顿运动定律 / 微专题6（续）/ 模型突破：水平面上的滑块-木板模型分类解读,$F$ 作用在块上、水平面粗糙时的方程（对整体 $F-f'=(m+M)a$；对板 $f_{弹}-f'=Ma$）与临界条件
PHYSICS,0041,34,第三章 牛顿运动定律 / 微专题6（续）/ 模型突破：水平面上的滑块-木板模型分类解读,$F$ 作用在板上时的临界条件
PHYSICS,0041,34,第三章 牛顿运动定律 / 微专题6（续）/ 模型突破：水平面上的滑块-木板模型分类解读,相对滑动后块与板各自的运动方程
PHYSICS,0041,34,第三章 牛顿运动定律 / 微专题6（续）/ 模型突破：水平面上的滑块-木板模型分类解读,"$a$-$F$ 图像中""对地滑动""段与""板块滑动""段的划分与斜率含义"
PHYSICS,0042,35,第三章 牛顿运动定律 / 实验4 探究加速度与物体受力、物体质量的关系,探究加速度与力、质量关系的实验原理
PHYSICS,0042,35,第三章 牛顿运动定律 / 实验4 探究加速度与物体受力、物体质量的关系,平衡阻力的方法
PHYSICS,0042,35,第三章 牛顿运动定律 / 实验4 探究加速度与物体受力、物体质量的关系,槽码质量需远小于小车质量的原因与豁免条件
PHYSICS,0042,35,第三章 牛顿运动定律 / 实验4 探究加速度与物体受力、物体质量的关系,操作细节：小车靠近打点计时器、先接通电源后释放、到达滑轮前按住小车
PHYSICS,0042,35,第三章 牛顿运动定律 / 实验4 探究加速度与物体受力、物体质量的关系,数据处理方法
PHYSICS,0042,35,第三章 牛顿运动定律 / 实验4 探究加速度与物体受力、物体质量的关系,$a$-$F$、$a$-$1/M$ 图像的三类反常形状及原因
PHYSICS,0042,35,第三章 牛顿运动定律 / 实验4 探究加速度与物体受力、物体质量的关系,误差来源
PHYSICS,0042,35,第三章 牛顿运动定律 / 实验4 探究加速度与物体受力、物体质量的关系,两项改进方案
PHYSICS,0043,36,第四章 曲线运动 / 第1节 曲线运动 运动的合成与分解,物体做曲线运动的两个判据
PHYSICS,0043,36,第四章 曲线运动 / 第1节 曲线运动 运动的合成与分解,曲线运动是变速运动、加速度不为 0
PHYSICS,0043,36,第四章 曲线运动 / 第1节 曲线运动 运动的合成与分解,匀变速曲线运动与变加速曲线运动的区分
PHYSICS,0043,36,第四章 曲线运动 / 第1节 曲线运动 运动的合成与分解,曲线运动轨迹的特征
PHYSICS,0043,36,第四章 曲线运动 / 第1节 曲线运动 运动的合成与分解,由合力与速度的夹角判断速率变化
PHYSICS,0043,36,第四章 曲线运动 / 第1节 曲线运动 运动的合成与分解,运动的合成与分解遵循平行四边形定则
PHYSICS,0043,36,第四章 曲线运动 / 第1节 曲线运动 运动的合成与分解,运动分解的方法
PHYSICS,0043,36,第四章 曲线运动 / 第1节 曲线运动 运动的合成与分解,合运动与分运动的等时性、独立性、等效性
PHYSICS,0043,36,第四章 曲线运动 / 第1节 曲线运动 运动的合成与分解,由两分运动的性质推断合运动性质
PHYSICS,0043,36,第四章 曲线运动 / 第1节 曲线运动 运动的合成与分解,小船渡河模型
PHYSICS,0044,37,第四章 曲线运动 / 第1节（续）/ 考点3 小船渡河模型,小船渡河的最短时间：船头垂直河岸，$t_{\min}=d/v_{船}$
PHYSICS,0044,37,第四章 曲线运动 / 第1节（续）/ 考点3 小船渡河模型,渡河时间只取决于船沿垂直河岸方向的分速度
PHYSICS,0044,37,第四章 曲线运动 / 第1节（续）/ 考点3 小船渡河模型,水速小于船速时的最短位移渡河
PHYSICS,0044,37,第四章 曲线运动 / 第1节（续）/ 考点3 小船渡河模型,水速大于船速时的最短位移渡河
PHYSICS,0044,37,第四章 曲线运动 / 第1节（续）/ 考点3 小船渡河模型,在斜面上建立 $Oxy$ 坐标系做二维运动分析（分解为沿坐标轴方向的独立分运动，分别列运动学方程）的通用方法
PHYSICS,0045,38,第四章 曲线运动 / 第1节（续）/ 考点4 关联速度模型,分析小船渡河问题的思维流程
PHYSICS,0045,38,第四章 曲线运动 / 第1节（续）/ 考点4 关联速度模型,关联速度模型的五类典型情境及其定量关系
PHYSICS,0045,38,第四章 曲线运动 / 第1节（续）/ 考点4 关联速度模型,关联速度的通用解法：分解实际速度，沿绳（杆）方向分速度大小相等
PHYSICS,0045,38,第四章 曲线运动 / 第1节（续）/ 考点4 关联速度模型,处理关联速度问题的两条原则
PHYSICS,0046,39,第四章 曲线运动 / 第2节 抛体运动 / 考点1 平抛运动的基本规律,平抛运动的坐标建立方式
PHYSICS,0046,39,第四章 曲线运动 / 第2节 抛体运动 / 考点1 平抛运动的基本规律,平抛运动的速度关系
PHYSICS,0046,39,第四章 曲线运动 / 第2节 抛体运动 / 考点1 平抛运动的基本规律,平抛运动的位移关系
PHYSICS,0046,39,第四章 曲线运动 / 第2节 抛体运动 / 考点1 平抛运动的基本规律,平抛运动的轨迹方程 $y=\frac{g}{2v_0^2}x^2$
PHYSICS,0046,39,第四章 曲线运动 / 第2节 抛体运动 / 考点1 平抛运动的基本规律,平抛运动的重要推论
PHYSICS,0046,39,第四章 曲线运动 / 第2节 抛体运动 / 考点1 平抛运动的基本规律,平抛运动在相等时间内速度变化量相等
PHYSICS,0046,39,第四章 曲线运动 / 第2节 抛体运动 / 考点1 平抛运动的基本规律,平抛运动水平位移的均匀性与竖直方向位移差恒定
PHYSICS,0046,39,第四章 曲线运动 / 第2节 抛体运动 / 考点1 平抛运动的基本规律,与斜面有关的平抛运动的四类约束（垂直打到斜面、切入斜面、位移垂直斜面、落在斜面上）及其时间关系式
PHYSICS,0046,39,第四章 曲线运动 / 第2节 抛体运动 / 考点1 平抛运动的基本规律,与斜面有关问题的判别方法
PHYSICS,0047,40,第四章 曲线运动 / 第2节（续）/ 考点2 圆弧面约束、考点3 类平抛运动,圆弧面约束的三类平抛情形（切入圆弧面凹槽、在半圆内的平抛、从圆上一点水平抛出落到圆周上）及其关系式
PHYSICS,0047,40,第四章 曲线运动 / 第2节（续）/ 考点2 圆弧面约束、考点3 类平抛运动,"平抛运动""离斜面距离最大""的判据"
PHYSICS,0047,40,第四章 曲线运动 / 第2节（续）/ 考点2 圆弧面约束、考点3 类平抛运动,按斜面方向建立坐标系的处理方法
PHYSICS,0047,40,第四章 曲线运动 / 第2节（续）/ 考点2 圆弧面约束、考点3 类平抛运动,类平抛运动的定义
PHYSICS,0047,40,第四章 曲线运动 / 第2节（续）/ 考点2 圆弧面约束、考点3 类平抛运动,类平抛运动的速度与位移关系
PHYSICS,0047,40,第四章 曲线运动 / 第2节（续）/ 考点2 圆弧面约束、考点3 类平抛运动,类平抛运动的坐标建系方式
