subject,slug,material_slug,current_node_slug,suggested_node_slug,verdict,evidence,slice
PHYSICS,平抛运动与斜面的结合分析,ext-phy-3ccc1c7739-006,平抛运动与斜面的结合分析,,KEEP,材料即节点的两类情形：「一是落在斜面上，此时位移方向与斜面的倾角有关，位移的偏角等于斜面倾角；二是垂直击中斜面，此时速度方向与斜面垂直」，与节点别名「平抛与斜面结合的两类问题解法」同面。｜材料正文原句（materials[39]）,slice-06
PHYSICS,杨氏双缝干涉,ext-phy-cf3d1f5a8e-005,杨氏双缝干涉,,KEEP,材料是节点边界(2)的亮暗判据面：「路程差等于波长的整数倍，即 $r_2-r_1=k\lambda$…时，光屏上出现亮条纹」「路程差等于半波长的奇数倍…出现暗条纹」，与节点边界「形成亮、暗条纹的条件」一致。｜材料正文原句（materials[36]）,slice-06
PHYSICS,核心规律-受力分析-力的合成与分解-共点力的平衡,phys-hj3-three-charge-equilibrium,核心规律-受力分析-力的合成与分解-共点力的平衡,三个自由点电荷的平衡模型,REBIND,材料通篇是该模型的结论：「三个自由点电荷平衡的条件及规律：三点共线、两同夹异、两大夹小、近小远大。」「即两侧电荷同号、中间电荷异号；中间电荷电荷量最小；中间电荷靠近电荷量较小的一侧。」；现绑节点是合并残留的桶节点（name=核心规律、slug=核心规律-受力分析-力的合成与分解-共点力的平衡、边界只有「一、受力分析」，靠别名「三个自由点电荷的平衡规律」挂住本材料）；包内该结论有专节点 三个自由点电荷的平衡模型（边界即「三个自由点电荷平衡时两侧电荷同号、中间电荷与它们异号…」），同章另有近重复节点 三个自由点电荷平衡模型（1 条材料）见 notes。｜材料正文原句（materials[31]）,slice-06
PHYSICS,波速v-波长λ和频率f-周期t的关系-v-λf,ext-phy-97b16a8a41-004,波速v-波长λ和频率f-周期t的关系-v-λf,,KEEP,标题与节点同轴、正文即三者关系：「三者关系：$v=\frac{\lambda}{T}=\lambda f$」「频率由波源决定，波速由介质决定，波长由两者共同决定——波从一种介质进入另一种介质时，频率不变、波速改变、波长随之改变」，与节点边界「波速由介质的性质决定…与波源的振动无关」一致。｜材料正文原句（materials[37]）,slice-06
PHYSICS,活结与死结模型,ext-phy-1d6d684ee4-005,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜「## 区分要点」原句「活结（光滑滑轮或可自由滑动的绳结）两侧绳的张力大小相等；死结（绳被打结固定）两侧绳的张力可以不相等，需要分别设为不同的未知量。」对象即本节点；动杆/定杆只出现在答题技巧的一条里。,slice-01
PHYSICS,活结与死结模型,ext-phy-2f9ea8e0cd-002,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文首句原句「按结点能否自由滑动分成两类。」下文活结（「绳绕过光滑的滑轮或挂钩，滑轮只改变力的方向、不改变力的大小，因此滑轮两侧绳的拉力大小相等。求活结两侧的力时只需设一个未知数。」）与死结（「结点不是滑轮而是固定点，两侧绳的拉力大小不一定相等，必须分别设为不同的未知力」）两段，并给出判断依据与常见应用。,slice-01
PHYSICS,活结与死结模型,ext-phy-3910ec24ef-013,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文原句「由于绳子拐弯处是平滑连接，故 $F_{OA}=F_{OB}=F$。」并给出「竖直方向：$F\cos\theta+F\cos\theta=mg$，故 $F=\dfrac{mg}{2\cos\theta}$」「由几何关系：$\sin\theta=\dfrac{d}{L}$」与端点上下移动不改变 θ 的结论；type=METHOD_MODEL 与节点 boundary「活结两侧拉力相等的前提是滑轮（挂钩）光滑、不计摩擦」一致。,slice-01
PHYSICS,活结与死结模型,ext-phy-485c4ea6f5-002c,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文原句「同一条轻绳没有弯折时，绳上各处张力相等。」「轻绳绕过光滑的滑轮或挂钩时，滑轮或挂钩对绳没有约束，绳上的张力处处相等」与「当轻绳某处打有死结时，结点对绳有约束，绳两侧的张力大小可能不相等，必须分别作为独立的力来处理。」讲的正是活结/死结两侧张力是否相等这一节点核心。,slice-01
PHYSICS,活结与死结模型,ext-phy-59dd10c06b-007,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文 1./2. 条原句「2.活结：把绳子分为两段且可沿绳移动；活结一般由绳子跨过滑轮或在绳子上挂一光滑挂钩而形成，绳子因活结而弯曲、但实际是同一根绳子，两侧绳子的张力大小处处相等。」第 3 条晾衣架典型分析仍是活结（「两侧绳的张力大小相等为 F」），同轴。,slice-01
PHYSICS,活结与死结模型,ext-phy-67e356d572-011,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文两段原句「**死结**：可理解为把绳子分成两段、且绳不能沿结点移动的结点。死结两侧的绳因打结而变成两根独立的绳，因此由死结分开的两段绳子上的弹力不一定相等。」「**活结**：…绳子虽然因活结而弯曲，但实际上仍是同一根绳，所以由活结分开的两段绳子上的弹力大小一定相等」，第三段判断方法同轴。,slice-01
PHYSICS,活结与死结模型,ext-phy-67e356d572-013b,活结与死结模型,,NONE,§4.2-1/4 存疑（留人工）｜正文把两族模型并列教学且份量相当：原句「先判断结点类型：绳能沿结点滑动（光滑挂钩、滑轮）为活结，两段绳拉力大小相等；绳被结住固定为死结，两段绳拉力需要分别设成不同的力」「再判断杆的类型：能绕端点转动的为动杆，弹力沿杆；固定不动的为定杆，弹力方向待求」，且第 2 条「如果题目中同时出现绳与杆，一般情况是“死结”搭配有转轴的杆即动杆，“活结”搭配无转轴的杆即定杆」教的是跨族搭配规则。本节点 boundary 只框「活结两侧拉力相等的前提是滑轮（挂钩）光滑、不计摩擦；死结两侧拉力不等，必须分别设未知量」，节点 活杆与定杆模型 boundary 只框「活杆两端力沿杆的前提是杆端为光滑铰链（或光滑转轴）且杆是轻杆」，两个既有节点各自都框不住该搭配规则，故不判 REBIND、不指定 suggested_node_slug，留人工定夺归属（或拆条）。,slice-01
PHYSICS,活结与死结模型,ext-phy-afa44298fc-001c,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文两个小标题原句「**活结模型**：特征是轻绳跨过光滑滑轮或绳上挂一光滑挂钩；受力特点是结点两侧轻绳的拉力大小总是相等。」「**死结模型**：特征是结点不能沿轻绳移动；受力特点是结点两侧轻绳的拉力大小不一定相等。」第三段判断用途同轴。,slice-01
PHYSICS,活结与死结模型,ext-phy-f26b1b9e49-014,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文「## 模型区分」原句「1. 死结：结点被固定（三绳打结、结点系在固定点上），两段绳的张力一般大小不相等，方向由各自的绳决定。」「2. 活结：结点可以移动（滑轮、光滑挂钩、可滑动的环），同一根绳绕过滑轮或挂钩时两段的张力大小相等」为主体；动杆/定杆搭配只是「答题要点」三条中的一条（覆盖偏宽，见旁车）。,slice-01
PHYSICS,活结与死结模型,ext-phy-ff426b02e4-010,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文主干是活结/死结段与晾衣架（活结）模型的完整推导，原句「晾衣架（活结）模型：轻绳两端固定在两根竖直杆上，挂钩光滑，两段绳的拉力大小相等，设为 $F$」「水平方向 $F\sin\theta_1=F\sin\theta_2$，故两段绳与竖直方向的夹角相等，设为 $\theta$」「竖直方向 $2F\cos\theta=mg$，得 $F=\dfrac{mg}{2\cos\theta}$」「由几何关系 $\sin\theta=\dfrac{d}{L}$，其中 $d$ 为两杆间的水平距离、$L$ 为绳的总长」，动杆/定杆两小段为并列对照；按正文份量主体在本节点（覆盖偏宽，见旁车）。,slice-01
PHYSICS,活结与死结模型,phys-fx-live-knot-dead-knot,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文原句「1. 死结：不可沿绳移动，两侧绳成为独立两段，弹力不一定相等。」「2. 活结：可沿绳移动（绳跨滑轮或挂光滑挂钩），实为一根绳，两段弹力大小相等。」第 3 条「活结两段绳的合力方向沿两段夹角的平分线」是同轴补注。,slice-01
PHYSICS,活结与死结模型,phys-hj-015-live-knot-model,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文原句「活结由绳跨过滑轮或挂光滑挂钩形成，绳虽弯曲实为同一根绳，两侧张力大小处处相等，一般以结点为研究对象分析。」首句主语即活结，与 boundary「活结两侧拉力相等的前提是滑轮（挂钩）光滑、不计摩擦」一致。,slice-01
PHYSICS,活结与死结模型,phys-hj-016-dead-knot-model,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文原句「死结把绳分为不可沿绳移动的两段，两侧绳相当于独立的两根绳，张力一般不相等，需对结点分别列平衡方程。」与 boundary「死结两侧拉力不等，必须分别设未知量」一致。,slice-01
PHYSICS,活结与死结模型,phys-hj2-sijie-huojie-moxing,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文两条即对举，原句「1. “死结”特点：结不可沿绳移动，把绳分成两段相互独立的绳，两段张力大小不一定相等。」「2. “活结”特点：结（或跨过光滑滑轮的绳）可沿绳移动，两侧绳中张力大小相等。」,slice-01
PHYSICS,活结与死结模型,phys-hj3-live-dead-knot-model,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文首句原句「“活结”由绳跨过滑轮或光滑挂钩形成，绳虽弯曲实为同一根绳，两侧绳上张力大小处处相等。」第二句为死结，两句对象即本节点。,slice-01
PHYSICS,活结与死结模型,phys-mo-l06-force-composition-b-4,活结与死结模型,,KEEP,§4.2-1 首要教学对象｜正文全文即对举定义，原句「活结：绳子上的张力大小处处相等；死结：两侧的绳子上张力不一定相等。」对象正确；正文仅 33 字、含两条命题（碎片级切分，非绑定问题，见旁车）。,slice-01
PHYSICS,滑动摩擦力,ext-phy-142d74029b-010b,滑动摩擦力,,KEEP,§4.2-1/2 首要教学对象｜首个正文块原句「滑动摩擦力 $F=\mu F_N$。注意 $F_N$ 是两物体间的正压力，不一定等于物体的重力：在斜面上 $F_N=mg\cos\theta$」；type=METHOD_MODEL 给的是该节点大小的计算方法（公式法／状态法）。,slice-01
PHYSICS,滑动摩擦力,ext-phy-2a5119abec-005b,滑动摩擦力,,KEEP,§4.2-1 首要教学对象｜正文原句「**大小**：滑动摩擦力的大小跟正压力的大小成正比，即 $F=\mu F_N$，这一规律称为滑动摩擦定律。」以滑动摩擦定律为对象，另四段（产生条件／动摩擦因数／方向／效果）同轴；末句「滑动摩擦力可以是阻力，也可以是动力」属节点 boundary 的辨析面。,slice-01
PHYSICS,滑动摩擦力,ext-phy-485c4ea6f5-008,滑动摩擦力,,KEEP,§4.2-1 首要教学对象｜正文原句「滑动摩擦力的大小用 $F_f=\mu F_N$ 计算。」两条注意（μ 的大小由接触面的材料和粗糙程度决定；$F_N$ 不一定等于物体的重力）与「判断提示」全部落在滑动摩擦力的大小轴上。,slice-01
PHYSICS,滑动摩擦力,ext-phy-548b1275c5-003,滑动摩擦力,,KEEP,§4.2-1 首要教学对象｜正文按「**方向**」「**大小的两种计算方法**」「**三点说明**」组织，首句原句「滑动摩擦力的方向总是沿着接触面，并且与物体间的相对运动方向相反。注意是“相对运动”而不是“运动”。」；末点「滑动摩擦力略小于最大静摩擦力」是补注，不改变对象。,slice-01
PHYSICS,滑动摩擦力,ext-phy-548b1275c5-003,滑动摩擦力,,KEEP,首句即节点的定义面：「滑动摩擦力的方向总是沿着接触面，并且与物体间的相对运动方向相反。注意是『相对运动』而不是『运动』」，后文的正压力/动摩擦因数与三点说明全在节点边界内；本片唯一金标题面对应的材料（金标 expectedSlug=滑动摩擦力，本条绑定正确，MISS 属名次问题，见 notes，不构成改绑理由）。｜材料正文原句（materials[34]）,slice-06
PHYSICS,滑动摩擦力,ext-phy-548b1275c5-005,滑动摩擦力,,NONE,§4.2-1/4 存疑（留人工）｜正文首句原句「在涉及两个及两个以上物体的摩擦力问题中，可运用整体法或隔离法，灵活选取研究对象。」首要教学对象是整体法与隔离法选取研究对象这一方法，而不是滑动摩擦力的概念，现绑不牢；但正文末段又落回多接触面的静/动判断与「同一物体在不同接触面上受到的摩擦力方向可能相反」（含静摩擦，宽于只框滑动的本节点）。候选目标互斥且各有理据：节点 整体法与隔离法在受力分析中的应用（同章，现有 37 条材料）框方法线且与 type=METHOD_MODEL 的语义要求相符，节点 摩擦力（同章·2 摩擦力，现有 21 条）框多接触面线且与材料主词摩擦力相符；两目标难分主次，不擅自定，留人工。,slice-01
PHYSICS,滑动摩擦力,ext-phy-58156e4fa1-004,滑动摩擦力,,KEEP,§4.2-1 首要教学对象｜正文原句「地面给物块的**滑动摩擦力只能是阻力**，其方向由物块相对于地面的运动方向决定，一定与相对运动方向相反。」整条讲的是滑动摩擦力方向与相对运动的关系，末句原句「都说明该方向上的运动假设错误，应重新判断该方向的运动趋势。」（原文该句前半的引号左右反向，故摘句从此处起）仍以滑动摩擦力的方向性质为对象；与 boundary「辨析滑动摩擦力与动力、阻力的关系」一致（标题措辞偏绝对，见旁车观察）。,slice-01
PHYSICS,滑动摩擦力,ext-phy-9142eeb79f-001c,滑动摩擦力,,KEEP,§4.2-1 首要教学对象｜正文结句原句「结论：滑动摩擦力的大小与接触面积无关，只与动摩擦因数和正压力有关。」货箱下滑的情境只是引入，教学对象是滑动摩擦力的大小这一面；正文亦写明「货箱相对木板滑动时受滑动摩擦力」。,slice-01
PHYSICS,滑动摩擦力,ext-phy-b6f8cbe195-014,滑动摩擦力,,KEEP,§4.2-1/2 首要教学对象｜四个小标题（公式法／状态法／方向判断／两个“无关”）全部以滑动摩擦力为对象，首句原句「$F_{f}=\mu F_{N}$，其中 $F_{N}$ 是两接触面间的正压力，要通过受力分析求出，不一定等于重力。」type=METHOD_MODEL 与节点的大小计算轴一致。,slice-01
PHYSICS,滑动摩擦力,ext-phy-db2f426334-007b,滑动摩擦力,,KEEP,§4.2-1 首要教学对象｜正文首句原句「滑动摩擦力的方向与物体相对运动的方向相反，但与物体运动的方向不一定相反，例如传送带上由静止被带动的物体，所受滑动摩擦力可以与运动方向相同。」首句主语即节点概念；传送带例只服务方向判断。,slice-01
PHYSICS,滑动摩擦力,ext-phy-e3c0479174-006c,滑动摩擦力,,KEEP,§4.2-1 首要教学对象｜正文首句即定义句原句「定义：一个物体在另一个物体的表面滑动时，会受到阻碍它滑动的力，这种力叫做滑动摩擦力。」即节点的定义面，其后方向、大小（$F=\mu F_N$）与 $F_N$ 说明同轴。,slice-01
PHYSICS,滑动摩擦力,ext-phy-e3c0479174-007c,滑动摩擦力,,KEEP,§4.2-1 首要教学对象｜三条均以滑动摩擦力公式为对象，原句「滑动摩擦力 $F$ 的大小与物体的运动速度无关，与接触面的大小也无关。所以把纸片拉得快一些，并不会使纸片受到的滑动摩擦力变大。」type=MISCONCEPTION_GUIDE 正对公式的常见误解。,slice-01
PHYSICS,滑动摩擦力,phys-fx-friction-calculation-notes,滑动摩擦力,,KEEP,§4.2-1/2 首要教学对象｜三条注意中第 2、3 条以滑动摩擦力为对象（原句「$F_N$ 为接触面间正压力，与重力无必然联系（斜面、外力作用下不同）。」「滑动摩擦力大小与速度大小、接触面积大小无关。」），第 1 条「静摩擦力由平衡条件或牛顿第二定律求，滑动摩擦力才用公式。」是「只有滑动才用公式」的前置辨析，不是拿邻居概念顶替本节点；type=METHOD_MODEL 给的是该节点的计算清单。,slice-01
PHYSICS,滑动摩擦力,phys-hj-014-friction-kinetic-to-kinetic,滑动摩擦力,摩擦力的突变类问题,REBIND,§4.2-1 首要教学对象｜正文原句「物体在滑动摩擦力作用下达到共同速度后，若静摩擦力不足以维持相对静止，则仍受滑动摩擦力但方向发生改变。」教学对象是共速时刻（达到共同速度后）摩擦力方向突变这一事件，不是滑动摩擦力的定义/大小/方向本身。旁证（同包内容，非金标）：本包已把同题材料 ext-phy-f88d1938f5-015（同名《动—动突变》，正文「例如物块沿足够长的传送带下滑，当物块速度超过传送带速度后，滑动摩擦力由沿传送带向上变为沿传送带向下」）绑在「摩擦力的突变类问题」；该节点下四个细类节点（静→动／动→静／N 突变／斜面倾角突变）无一覆盖动→动，故改指其伞节点。注：权威表 material_bindings.csv:380 已裁定同目标（当前包未生效，待 promote）。,slice-01
PHYSICS,滑动摩擦力,phys-kb-sliding-friction-formula,滑动摩擦力,,KEEP,§4.2-1/2 首要教学对象｜正文原句「$f=\mu F_N$，$\mu$ 由接触面材料和粗糙程度决定，与接触面积和相对速度无关。」「$F_N$ 是垂直于接触面的正压力，不一定等于重力。」两句均以滑动摩擦力公式为对象（μ 与 $F_N$ 各一句），落点在节点的大小计算轴上。,slice-01
PHYSICS,等时圆使用条件,ext-phy-7849f072e7-009,等时圆使用条件,,KEEP,标题与节点同名、正文即条件与结论：「细杆（斜面）必须光滑，不考虑摩擦」「物体由静止开始下滑（初速度为零）」「各弦的端点必须在同一个竖直圆上」「时间与弦的倾角无关，只由圆的半径决定」，与节点边界三条条件逐条对应。｜材料正文原句（materials[38]）,slice-06
PHYSICS,轻绳、轻弹簧与轻质弹性绳的对比,ext-phy-4df1f6659a-004,轻绳、轻弹簧与轻质弹性绳的对比,,KEEP,§4.2-1 首要教学对象｜正文首行即三模型对比表，表头原样「| 项目 | 轻绳 | 轻弹簧 | 轻质弹性绳 |」，判断要点原句「凡涉及“剪断瞬间”“瞬时加速度”的问题，先分清是轻绳还是弹簧（弹性绳）：轻绳的弹力可以突变，剪断后立即消失；弹簧与弹性绳的弹力由形变决定，不能突变。」首句主语落在节点三概念上；type=CONCEPT_EXPLANATION 与节点「对比/辨析」语义相符，boundary（轻绳形变极小可忽略→可突变；轻绳不存储弹性势能）正框住本条正文。,slice-01
