subject,pdf_page,content_page,candidate,match_kind,node_slug,node_name
PHYSICS,0059,52,由环绕天体的 $r$、$v$ 求中心天体质量 $M=rv^2/G$,none,,
PHYSICS,0059,52,由环绕天体的 $r$、$\omega$ 求中心天体质量 $M=r^3\omega^2/G$,none,,
PHYSICS,0059,52,由环绕天体的 $r$、$T$ 求中心天体质量 $M=4\pi^2r^3/(GT^2)$,none,,
PHYSICS,0059,52,天体密度的三种表达式,none,,
PHYSICS,0059,52,在中心天体表面附近运行时密度只与周期有关：$\rho=3\pi/(GT^2)$ 与 $\rho=3\omega^2/(4\pi G)$,none,,
PHYSICS,0059,52,由表面重力加速度求天体质量 $M=gR^2/G$ 与密度 $\rho=3g/(4\pi GR)$,none,,
PHYSICS,0059,52,用自由落体、竖直上抛、平抛运动等测天体表面重力加速度,none,,
PHYSICS,0059,52,天体质量估算只能得到中心天体质量,none,,
PHYSICS,0059,52,中心天体半径 $R$ 与轨道半径 $r$ 的区别,none,,
PHYSICS,0059,52,星球内部重力加速度随深度变化,none,,
PHYSICS,0060,53,天体运行参量随轨道半径变化的规律,none,,
PHYSICS,0060,53,"""高轨低速大周期""的结论",none,,
PHYSICS,0060,53,近地卫星、地球同步卫星与赤道物体三者的向心力来源差异,none,,
PHYSICS,0060,53,三者的轨道半径关系 $r_2>r_3=r_1$,none,,
PHYSICS,0060,53,三者角速度、线速度、向心加速度的大小排序,none,,
PHYSICS,0060,53,比较卫星参量用 $v=\sqrt{GM/r}$、$a=GM/r^2$；比较同步卫星与赤道物体用 $v=\omega r$、$a=\omega^2r$,none,,
PHYSICS,0060,53,由几何条件先求轨道半径之比、再由万有引力提供向心力求各参量之比的解题方法,none,,
PHYSICS,0061,54,第一宇宙速度的含义（最小发射速度、最大环绕速度）与数值 $7.9\ \mathrm{km/s}$,none,,
PHYSICS,0061,54,第二宇宙速度的含义（挣脱地球引力束缚的最小发射速度）与数值 $11.2\ \mathrm{km/s}$,none,,
PHYSICS,0061,54,第三宇宙速度的含义（挣脱太阳引力束缚的最小发射速度）与数值 $16.7\ \mathrm{km/s}$,none,,
PHYSICS,0061,54,三个宇宙速度均为地表的发射速度,none,,
PHYSICS,0061,54,$7.9\ \mathrm{km/s}<v<11.2\ \mathrm{km/s}$ 时卫星轨道为椭圆,none,,
PHYSICS,0061,54,"第一宇宙速度作为""发射最小、环绕最大""的双重含义",none,,
PHYSICS,0061,54,"地球同步卫星的四个""一定""",none,,
PHYSICS,0061,54,同步卫星高度的推导 $h=\sqrt[3]{GMT^2/4\pi^2}-R\approx5.6R$,none,,
PHYSICS,0061,54,引力势能的表达式 $E_p=-\dfrac{GMm}{r}$,none,,
PHYSICS,0062,55,天体追及问题的角速度关系式,none,,
PHYSICS,0062,55,天体追及问题的解题方法,none,,
PHYSICS,0062,55,狭义相对论的两个基本假设,none,,
PHYSICS,0062,55,时间延缓效应公式 $\Delta t=\frac{\Delta\tau}{\sqrt{1-(v/c)^2}}$,none,,
PHYSICS,0062,55,长度收缩效应公式 $l=l_0\sqrt{1-(v/c)^2}$,none,,
PHYSICS,0062,55,相对论效应只有在速度接近光速时才显著,none,,
PHYSICS,0063,56,卫星变轨的原理,none,,
PHYSICS,0063,56,变轨过程中同一点速度的比较（$v_{A1}<v_{A2}$、$v_{B2}<v_{B3}$）与不同轨道速度的比较,none,,
PHYSICS,0063,56,变轨问题中的速度排序 $v_{B2}<v_{B3}<v_{A1}<v_{A2}$,none,,
PHYSICS,0063,56,变轨问题中加速度的比较,none,,
PHYSICS,0063,56,用开普勒第三定律比较变轨前后周期,none,,
PHYSICS,0063,56,变轨过程中的机械能变化,none,,
PHYSICS,0063,56,引力势能表达式 $E_p=-\frac{GMm}{R}$ 与椭圆轨道运行时间的估算,none,,
PHYSICS,0064,57,双星系统的受力特点,none,,
PHYSICS,0064,57,双星系统的运动特点,none,,
PHYSICS,0064,57,双星系统中质量与轨道半径的关系 $r_1/r_2=m_2/m_1$,none,,
PHYSICS,0064,57,双星系统的周期公式 $T=2\pi\sqrt{L^3/[G(m_1+m_2)]}$,none,,
PHYSICS,0064,57,双星系统的总质量公式 $m_1+m_2=4\pi^2L^3/(GT^2)$,none,,
PHYSICS,0064,57,多星问题的通用解法,none,,
PHYSICS,0064,57,四类多星模型的受力方程与轨道半径,none,,
PHYSICS,0065,58,恒力做功的计算式 $W=Fl\cos\alpha$ 与功的正负判断,none,,
PHYSICS,0065,58,变力做功的六种计算方法,none,,
PHYSICS,0065,58,用微元法求曲线运动中摩擦力做的功,none,,
PHYSICS,0065,58,用功率法求恒定功率下的功,none,,
PHYSICS,0065,58,用平均力法求弹力做的功,none,,
PHYSICS,0065,58,用 $F$-$x$ 图像面积求变力做的功,none,,
PHYSICS,0065,58,合力做功的三种计算方法,none,,
PHYSICS,0065,58,摩擦力做功的特点,none,,
PHYSICS,0065,58,一对静摩擦力做功的代数和为零,none,,
PHYSICS,0065,58,一对滑动摩擦力做功的代数和等于负的摩擦生热（$W_1+W_2=-Q$），即系统损失的机械能转化为内能,none,,
PHYSICS,0066,59,平均功率的两种表达式,none,,
PHYSICS,0066,59,瞬时功率的两种表达式,none,,
PHYSICS,0066,59,恒定功率启动的过程分析,none,,
PHYSICS,0066,59,恒定加速度启动的过程分析,none,,
PHYSICS,0066,59,两种启动方式的 $P$-$t$、$F$-$t$、$v$-$t$ 图像特征,none,,
PHYSICS,0066,59,机车最大速度公式 $v_m=P_额/F_阻$,none,,
PHYSICS,0066,59,恒定加速度启动中匀加速结束时的速度 $v_1=P_额/F_0$ 小于最大速度,none,,
PHYSICS,0066,59,恒定功率启动时用动能定理求解位移或时间,none,,
PHYSICS,0067,60,动能的定义与表达式 $E_k=\frac{1}{2}mv^2$,none,,
PHYSICS,0067,60,动能是标量，与速度方向无关,none,,
PHYSICS,0067,60,动能的变化量 $\Delta E_k=\frac{1}{2}mv_2^2-\frac{1}{2}mv_1^2$,none,,
PHYSICS,0067,60,动能定理的内容,none,,
PHYSICS,0067,60,动能定理的表达式 $W=E_{k2}-E_{k1}$,none,,
PHYSICS,0067,60,动能定理的适用范围,none,,
PHYSICS,0067,60,动能定理在竖直平面内曲线运动（U 型池）中的应用思路,none,,
PHYSICS,0068,61,应用动能定理解题的一般步骤,none,,
PHYSICS,0068,61,动能是标量、动能定理是标量式，不能分解动能,none,,
PHYSICS,0068,61,动能定理适用于多过程问题,none,,
PHYSICS,0068,61,$v$-$t$ 图像面积表示位移、$a$-$t$ 图像面积表示速度变化量,none,,
PHYSICS,0068,61,$F$-$x$ 图像面积表示功、$P$-$t$ 图像面积表示功,none,,
PHYSICS,0068,61,$E_k$-$x$ 图像斜率表示合力,none,,
PHYSICS,0068,61,$E_k$-$s$ 图像的读法,none,,
PHYSICS,0068,61,平抛运动中 $E_k$ 与时间的关系,none,,
PHYSICS,0069,62,动能定理在多过程问题中的两种用法,none,,
PHYSICS,0069,62,多过程问题的分析思路,none,,
PHYSICS,0069,62,各阶段衔接点的承前启后作用,none,,
PHYSICS,0069,62,变力做功在多过程问题中容易出错需重点分析,none,,
PHYSICS,0069,62,往复运动的特点,none,,
PHYSICS,0069,62,往复运动中路程与位移不再相等,none,,
PHYSICS,0069,62,重力做功与路程无关,none,,
PHYSICS,0069,62,摩擦力做功与路程相关,none,,
PHYSICS,0069,62,动能定理处理往复运动的便捷性,none,,
PHYSICS,0070,63,重力势能的表达式 $E_p=mgh$（$h$ 为相对参考平面的高度）与功能关系 $W_G=-\Delta E_p$,none,,
PHYSICS,0070,63,弹性势能的表达式 $E_p'=\frac{1}{2}kx^2$（$x$ 为形变量）与功能关系 $W_{弹}=-\Delta E_p'$,none,,
PHYSICS,0070,63,机械能守恒定律的三种表达形式,none,,
PHYSICS,0070,63,守恒观点需要选取零势能面；转化观点对应动能与势能的转化；转移观点对应系统内物体间机械能的转移,none,,
PHYSICS,0070,63,机械能守恒指整个过程中机械能保持不变，而非仅初末状态机械能相等,none,,
PHYSICS,0070,63,判断机械能守恒的三种方法,none,,
PHYSICS,0070,63,绳子突然绷紧、物体间非弹性碰撞等情境机械能不守恒,none,,
PHYSICS,0070,63,系统机械能守恒时单个物体的机械能不一定守恒,none,,
PHYSICS,0070,63,机械能守恒的条件不是合力做功为零，而是只有重力和系统内弹力做功,none,,
PHYSICS,0071,64,角速度相等的杆连接体的机械能特点,none,,
PHYSICS,0071,64,分速度相等的绳连接体的机械能特点,none,,
PHYSICS,0071,64,弹簧弹力做功与路径无关，只与初末状态形变量有关,none,,
PHYSICS,0071,64,弹性势能最大值的判据,none,,
PHYSICS,0071,64,弹簧处于原长时弹性势能为零,none,,
PHYSICS,0071,64,系统机械能守恒与单个物体机械能守恒的区别,none,,
PHYSICS,0072,65,系统机械能守恒问题的解题思路,none,,
PHYSICS,0072,65,机械能守恒三种表达式（$E_1=E_2$、$\Delta E_p=-\Delta E_k$、$\Delta E_A=-\Delta E_B$）的灵活选用,none,,
PHYSICS,0072,65,对功能关系的理解,none,,
PHYSICS,0072,65,重力做功与重力势能变化的关系 $W_G=-\Delta E_p$,none,,
PHYSICS,0072,65,弹簧弹力做功与弹性势能变化的关系 $W_{弹}=-\Delta E_p'$,none,,
PHYSICS,0072,65,合力做功与动能变化的关系 $W_合=\Delta E_k$,none,,
PHYSICS,0072,65,除重力和系统内弹力之外其他力做功与机械能变化的关系 $W_{其}=\Delta E$,none,,
PHYSICS,0072,65,一对相互作用的滑动摩擦力的总功与系统内能变化的关系 $W_f=-\Delta E_内$,none,,
PHYSICS,0073,66,能量守恒定律的定义,none,,
PHYSICS,0073,66,对能量守恒定律的两点理解,none,,
PHYSICS,0073,66,能量守恒定律在含摩擦、电动机、多种能量形式转换问题中的应用思路,none,,
PHYSICS,0074,67,传送带模型的动力学分析流程,none,,
PHYSICS,0074,67,传送带模型的能量分析对象,none,,
PHYSICS,0074,67,用物体与传送带的 $v$-$t$ 图像分析位移关系,none,,
PHYSICS,0074,67,"区分""相对地面的位移""与""相对传送带的位移""",none,,
PHYSICS,0074,67,由 $v$-$t$ 图像的两段面积差读出相对位移,none,,
PHYSICS,0074,67,摩擦力方向突变的判据,none,,
PHYSICS,0074,67,摩擦生热计算 $Q=f\cdot\Delta s_{相对}$,none,,
PHYSICS,0075,68,滑块-木板模型的动力学分析流程,none,,
PHYSICS,0075,68,滑块与木板相对静止时不产生内能,none,,
PHYSICS,0075,68,滑块与木板相对滑动时三个位移的区分,none,,
PHYSICS,0075,68,三个位移的关系 $x_m=x_M+\Delta x$,none,,
PHYSICS,0075,68,用动能定理与功能关系分析滑块和木板各自的能量转化与转移,none,,
PHYSICS,0076,69,验证机械能守恒定律的实验原理,none,,
PHYSICS,0076,69,打点计时器与纸带的安装要求,none,,
PHYSICS,0076,69,重物的选择要求,none,,
PHYSICS,0076,69,操作顺序要求,none,,
PHYSICS,0076,69,速度的计算方法,none,,
PHYSICS,0076,69,验证机械能守恒的三种方法,none,,
PHYSICS,0076,69,"选择""开始两点间距接近 $2\ \mathrm{mm}$""纸带的原因",none,,
PHYSICS,0076,69,$\frac{1}{2}v^2$-$h$ 图像过原点且斜率为 $g$ 是机械能守恒的判据,none,,
PHYSICS,0076,69,系统误差的来源与表现,none,,
PHYSICS,0076,69,偶然误差的减小方法,none,,
PHYSICS,0076,69,用拉力传感器验证机械能守恒的方案及关系式 $T_{\max}=3mg-2T_{\min}$,none,,
PHYSICS,0077,70,动能、动量、冲量的表达式、单位与矢标性对比,none,,
PHYSICS,0077,70,动量与动能的关联式 $E_k=p^2/(2m)$、$p=\sqrt{2mE_k}$,none,,
PHYSICS,0077,70,动量是状态量，冲量是过程量,none,,
PHYSICS,0077,70,动量的瞬时性（速度用瞬时速度）、矢量性（方向与速度方向相同）、相对性,none,,
PHYSICS,0077,70,动量变化量的计算,none,,
PHYSICS,0077,70,冲量的四个特点,none,,
PHYSICS,0077,70,作用力与反作用力的冲量总是等大反向,none,,
PHYSICS,0077,70,冲量的四种计算方法,none,,
PHYSICS,0077,70,$F$-$t$ 图像与 $t$ 轴所围面积表示冲量,none,,
PHYSICS,0078,71,动量定理的内容,none,,
PHYSICS,0078,71,动量定理的表达式 $I=F\Delta t=\Delta p=p'-p$,none,,
PHYSICS,0078,71,合力的冲量是动量变化的原因,none,,
PHYSICS,0078,71,合力等于动量的变化率 $F=\Delta p/\Delta t$,none,,
PHYSICS,0078,71,用动量定理解释生活现象,none,,
PHYSICS,0078,71,$F$ 一定时作用时间越长动量变化越大,none,,
PHYSICS,0078,71,用 $F$-$t$ 图线与横轴所围面积求冲量、用 $v$-$t$ 图像面积求位移，二者结合求解做功与动量问题,none,,
PHYSICS,0078,71,"用动能定理解释""高空抛物""的危害",none,,
PHYSICS,0079,72,"流体问题的""柱状模型""构建方法",none,,
PHYSICS,0079,72,流体微元的质量与动量表达式,none,,
PHYSICS,0079,72,微粒类问题的处理方法,none,,
PHYSICS,0079,72,流体问题中对柱状流体应用动量定理 $F\Delta t=\Delta m\Delta v$ 建立方程,none,,
PHYSICS,0079,72,分方向动量定理 $I_x=\Delta p_x=m\Delta v_x$、$I_y=\Delta p_y=m\Delta v_y$,none,,
PHYSICS,0079,72,两个方向的动量变化独立互不干扰，可分方向列式,none,,
PHYSICS,0080,73,动量守恒定律的两种表达式,none,,
PHYSICS,0080,73,动量守恒定律的适用条件,none,,
PHYSICS,0080,73,动量守恒定律的五个特性,none,,
PHYSICS,0080,73,动量守恒解答中须选取统一正方向、速度须相对同一参考系,none,,
PHYSICS,0080,73,碰撞现象的特点,none,,
PHYSICS,0080,73,碰撞的三种类型及其动量、机械能、形变恢复程度的对比,none,,
PHYSICS,0080,73,碰撞问题遵守的三条原则,none,,
PHYSICS,0081,74,碰撞的速度合理性判据,none,,
PHYSICS,0081,74,弹性碰撞的一般速度公式,none,,
PHYSICS,0081,74,"""一动一静""弹性碰撞的特例公式",none,,
PHYSICS,0081,74,弹性碰撞的三种质量情形,none,,
PHYSICS,0081,74,爆炸问题的概念与三个特点,none,,
PHYSICS,0081,74,爆炸过程中内力远大于外力故动量守恒；有其他形式能量转化为动能故总动能增加,none,,
PHYSICS,0082,75,反冲现象的概念,none,,
PHYSICS,0082,75,反冲现象的作用原理,none,,
PHYSICS,0082,75,反冲运动的动量守恒,none,,
PHYSICS,0082,75,反冲运动的总动能增加,none,,
PHYSICS,0082,75,人船模型的动量守恒方程与位移关系方程,none,,
PHYSICS,0082,75,人船模型的位移分配公式 $x_人=\frac{M}{M+m}L$、$x_船=\frac{m}{M+m}L$,none,,
PHYSICS,0082,75,人船模型的运动特点,none,,
PHYSICS,0082,75,人船模型中速度比与位移比相等且等于质量反比,none,,
PHYSICS,0083,76,子弹打木块模型的动量守恒,none,,
PHYSICS,0083,76,子弹打木块模型的机械能损失,none,,
PHYSICS,0083,76,子弹嵌入木块的情境（类比完全非弹性碰撞，机械能损失最多）及其动量守恒与能量守恒方程,none,,
PHYSICS,0083,76,子弹穿透木块的情境（类比非弹性碰撞）及其动量守恒与能量守恒方程,none,,
PHYSICS,0083,76,判断子弹能否射穿木块的方法,none,,
PHYSICS,0083,76,"滑块-木板模型中""未滑离""的情形（类比子弹未射出）及方程",none,,
PHYSICS,0083,76,"滑块-木板模型中""滑离""的情形及方程",none,,
PHYSICS,0084,77,滑块-木板模型的规律选取策略,none,,
PHYSICS,0084,77,滑块-弹簧模型的两种特殊状态,none,,
PHYSICS,0084,77,弹簧恢复原长时弹性势能为零,none,,
PHYSICS,0084,77,滑块-弹簧模型的动量守恒方程与机械能守恒方程,none,,
PHYSICS,0084,77,滑块-弹簧模型的周期性运动序列,none,,
PHYSICS,0085,78,滑块-弹簧模型 $v$-$t$ 图像的速度交叉特征,none,,
PHYSICS,0085,78,三种质量关系下弹簧恢复原长时的速度特征,none,,
PHYSICS,0085,78,滑块-斜（曲）面体模型中的动量守恒方向,none,,
PHYSICS,0085,78,滑块-斜（曲）面体模型全过程机械能守恒,none,,
PHYSICS,0085,78,上升到最大高度的判据（滑块竖直分速度为零、水平分速度与曲面体相同）及方程,none,,
PHYSICS,0085,78,最大上升高度不一定等于轨道高度,none,,
PHYSICS,0085,78,"滑块-曲（斜）面体模型""上升阶段类比完全非弹性碰撞、返回最低点类比弹性碰撞""",none,,
PHYSICS,0086,79,力的瞬时作用与牛顿第二定律,none,,
PHYSICS,0086,79,力的时间累积作用与动量定理,none,,
PHYSICS,0086,79,力的空间累积作用与动能定理,none,,
PHYSICS,0086,79,功能关系（$f\cdot s_{相对}=Q=\Delta E_内$、$W_G=-\Delta E_p$）与机械能守恒定律,none,,
PHYSICS,0086,79,动量观点与能量观点的相同点,none,,
PHYSICS,0086,79,动量观点与能量观点的不同点,none,,
PHYSICS,0086,79,动力学观点的适用情形,none,,
PHYSICS,0086,79,动量观点的适用情形,none,,
PHYSICS,0086,79,能量观点的适用情形,none,,
PHYSICS,0087,80,"""动碰动""问题的参考系变换方法",none,,
PHYSICS,0087,80,变换参考系后应用弹性碰撞公式,none,,
PHYSICS,0087,80,换回地面参考系的方法,none,,
PHYSICS,0087,80,动碰动碰后速度的地面参考系表达式 $v_1=\frac{m_1-m_2}{m_1+m_2}(v_{10}-v_{20})+v_{20}$、$v_2=\frac{2m_1}{m_1+m_2}(v_{10}-v_{20})+v_{20}$,none,,
PHYSICS,0087,80,非弹性碰撞中相对速度按比例衰减（恢复系数 $e$）的处理思路,none,,
PHYSICS,0087,80,竖直面内圆轨道上两球多次碰撞的周期性分析,none,,
PHYSICS,0088,81,验证动量守恒定律的实验原理,none,,
PHYSICS,0088,81,用水平位移代替速度的原理,none,,
PHYSICS,0088,81,验证式 $m_1s_{OP}=m_1s_{OM}+m_2s_{ON}$ 与弹性碰撞附加判据 $m_1s_{OP}^2=m_1s_{OM}^2+m_2s_{ON}^2$,none,,
