subject,slug,name,book,chapter,section,score
BIOLOGY,细胞增殖,细胞增殖,生物必修一,细胞的生命历程,第1节 细胞的增殖,0.67
BIOLOGY,有丝分裂,有丝分裂,生物必修二,基因和染色体的关系,第1节 减数分裂和受精作用,0.11
BIOLOGY,细胞分化,细胞分化,生物必修一,细胞的生命历程,第2节 细胞的分化,0.60
BIOLOGY,细胞衰老,细胞衰老,生物必修一,细胞的生命历程,第3节 细胞的衰老和死亡,0.50
BIOLOGY,细胞凋亡,细胞凋亡,生物必修一,细胞的生命历程,第3节 细胞的衰老和死亡,0.33
BIOLOGY,细胞癌变,细胞癌变,生物必修一,细胞的生命历程,第2节 细胞的分化,0.29
BIOLOGY,细胞的全能性,细胞的全能性,生物必修一,走近细胞,第2节 细胞的多样性和统一性,0.27
BIOLOGY,同源染色体,同源染色体,生物必修二,基因和染色体的关系,第2节 基因在染色体上,0.33
BIOLOGY,联会,联会,,,,0.00
BIOLOGY,四分体,四分体,生物必修二,基因和染色体的关系,第2节 基因在染色体上,0.12
BIOLOGY,减数分裂,减数分裂,生物必修二,基因和染色体的关系,第1节 减数分裂和受精作用,0.38
BIOLOGY,受精作用,受精作用,生物必修二,基因和染色体的关系,第1节 减数分裂和受精作用,0.38
BIOLOGY,基因的表达,基因的表达,生物必修二,基因的表达,第2节 基因表达与性状的关系,0.40
BIOLOGY,转录,转录,生物必修一,细胞的能量供应和利用,第4节 光合作用与能量转化,0.10
BIOLOGY,翻译,翻译,,,,0.00
BIOLOGY,中心法则,中心法则,,,,0.00
BIOLOGY,密码子,密码子,,,,0.00
BIOLOGY,dna是主要的遗传物质,DNA是主要的遗传物质,生物必修二,基因的本质,第1节 DNA是主要的遗传物质,0.75
BIOLOGY,dna的双螺旋结构,DNA的双螺旋结构,生物必修二,基因的本质,第2节 DNA的结构,0.29
BIOLOGY,dna的复制,DNA的复制,生物必修二,基因的本质,第3节 DNA的复制,0.50
BIOLOGY,基因,基因,生物选必3,基因工程,第3节 基因工程的应用,0.33
BIOLOGY,分离定律,分离定律,生物选必2,生态系统及其稳定性,第5节 生态系统的稳定性,0.09
BIOLOGY,自由组合定律,自由组合定律,生物必修二,基因突变及其他变异,第1节 基因突变和基因重组,0.08
BIOLOGY,性状分离比,性状分离比,生物必修二,基因的表达,第2节 基因表达与性状的关系,0.17
BIOLOGY,测交,测交,生物必修二,遗传因子的发现,第1节 孟德尔的豌豆杂交实验（一）,0.08
BIOLOGY,伴性遗传,伴性遗传,生物必修二,基因和染色体的关系,第3节 伴性遗传,0.67
BIOLOGY,基因在染色体上,基因在染色体上,生物必修二,基因和染色体的关系,第2节 基因在染色体上,0.71
BIOLOGY,多倍体,多倍体,生物必修二,基因和染色体的关系,第2节 基因在染色体上,0.11
BIOLOGY,单倍体,单倍体,生物必修二,基因和染色体的关系,第2节 基因在染色体上,0.12
BIOLOGY,共同进化,共同进化,生物必修二,生物的进化,第4节 协同进化与生物多样性的形成,0.21
BIOLOGY,基因突变,基因突变,生物必修二,基因突变及其他变异,第1节 基因突变和基因重组,0.50
BIOLOGY,基因重组,基因重组,生物必修二,基因突变及其他变异,第1节 基因突变和基因重组,0.50
BIOLOGY,人类遗传病,人类遗传病,生物必修二,基因突变及其他变异,第3节 人类遗传病,0.71
BIOLOGY,自然选择,自然选择,生物必修二,生物的进化,第2节 自然选择与适应的形成,0.44
BIOLOGY,基因频率,基因频率,生物选必3,基因工程,第3节 基因工程的应用,0.25
BIOLOGY,物种的形成,物种的形成,生物必修二,生物的进化,第3节 种群基因组成的变化与物种的形成,0.33
BIOLOGY,生物多样性,生物多样性,生物选必2,生态环境的保护,第2节 生物多样性及其保护,0.56
BIOLOGY,渗透压,渗透压,,,,0.00
BIOLOGY,酸碱平衡,酸碱平衡,生物必修一,组成细胞的分子,第5节 核酸是遗传信息的携带者,0.07
BIOLOGY,体温调节,体温调节,生物选必1,体液调节,第3节 体液调节与神经调节的关系,0.30
BIOLOGY,内环境,内环境,生物选必1,内环境与稳态,第2节 内环境的稳态,0.43
BIOLOGY,稳态,稳态,生物选必1,内环境与稳态,第2节 内环境的稳态,0.29
BIOLOGY,反射,反射,生物必修一,细胞的能量供应和利用,第1节 降低化学反应活化能的酶,0.09
BIOLOGY,反射弧,反射弧,生物必修一,细胞的能量供应和利用,第1节 降低化学反应活化能的酶,0.08
BIOLOGY,兴奋在神经纤维上的传导,兴奋在神经纤维上的传导,生物选必1,神经调节,第3节 神经冲动的产生和传导,0.29
BIOLOGY,突触,突触,生物必修二,基因突变及其他变异,第1节 基因突变和基因重组,0.11
BIOLOGY,神经递质,神经递质,生物选必1,神经调节,第4节 神经系统的分级调节,0.20
BIOLOGY,神经系统的结构,神经系统的结构,生物选必1,神经调节,第4节 神经系统的分级调节,0.40
BIOLOGY,神经系统的分级调节,神经系统的分级调节,生物选必1,神经调节,第4节 神经系统的分级调节,0.88
BIOLOGY,大脑皮层,大脑皮层,生物选必1,神经调节,第5节 人脑的高级功能,0.09
BIOLOGY,甲状腺激素,甲状腺激素,生物选必1,体液调节,第2节 激素调节的过程,0.20
BIOLOGY,胰岛素,胰岛素,生物选必1,体液调节,第2节 激素调节的过程,0.11
BIOLOGY,胰高血糖素,胰高血糖素,生物选必1,体液调节,第2节 激素调节的过程,0.09
BIOLOGY,激素,激素,生物选必1,体液调节,第2节 激素调节的过程,0.29
BIOLOGY,内分泌系统,内分泌系统,生物选必1,体液调节,第1节 激素与内分泌系统,0.50
BIOLOGY,激素调节的特点,激素调节的特点,生物选必1,体液调节,第2节 激素调节的过程,0.44
BIOLOGY,反馈调节,反馈调节,生物选必1,免疫调节,第3节 免疫失调,0.25
BIOLOGY,体液免疫,体液免疫,生物选必1,免疫调节,第4节 免疫学的应用,0.29
BIOLOGY,细胞免疫,细胞免疫,生物必修一,细胞的生命历程,第2节 细胞的分化,0.29
BIOLOGY,抗体,抗体,生物必修二,基因和染色体的关系,第2节 基因在染色体上,0.12
BIOLOGY,抗原,抗原,生物必修一,细胞的能量供应和利用,第3节 细胞呼吸的原理和应用,0.12
BIOLOGY,疫苗,疫苗,生物选必1,免疫调节,第4节 免疫学的应用,0.17
BIOLOGY,免疫系统,免疫系统,生物选必1,免疫调节,第1节 免疫系统的组成和功能,0.40
BIOLOGY,非特异性免疫,非特异性免疫,生物选必1,免疫调节,第2节 特异性免疫,0.62
BIOLOGY,特异性免疫,特异性免疫,生物选必1,免疫调节,第2节 特异性免疫,0.71
BIOLOGY,免疫失调,免疫失调,生物选必1,免疫调节,第3节 免疫失调,0.67
BIOLOGY,生长素,生长素,生物选必1,植物生命活动的调节,第1节 植物生长素,0.43
BIOLOGY,生长素的极性运输,生长素的极性运输,生物选必1,植物生命活动的调节,第1节 植物生长素,0.27
BIOLOGY,生长素的两重性,生长素的两重性,生物选必1,植物生命活动的调节,第1节 植物生长素,0.30
BIOLOGY,其他植物激素,其他植物激素,生物选必1,植物生命活动的调节,第2节 其他植物激素,0.71
BIOLOGY,植物生长调节剂,植物生长调节剂,生物选必1,植物生命活动的调节,第3节 植物生长调节剂的应用,0.88
BIOLOGY,种群密度,种群密度,生物选必2,种群及其动态,第1节 种群的数量特征,0.20
BIOLOGY,样方法,样方法,生物必修一,走近细胞,第2节 细胞的多样性和统一性,0.09
BIOLOGY,标志重捕法,标志重捕法,生物必修二,基因突变及其他变异,第1节 基因突变和基因重组,0.08
BIOLOGY,k值,K值,,,,0.00
BIOLOGY,生态位,生态位,生物选必2,生态环境的保护,第3节 生态工程,0.29
BIOLOGY,种群的特征,种群的特征,生物选必2,种群及其动态,第1节 种群的数量特征,0.50
BIOLOGY,种群的数量变化,种群的数量变化,生物选必2,种群及其动态,第2节 种群数量的变化,0.75
BIOLOGY,群落的结构,群落的结构,生物选必2,群落及其演替,第1节 群落的结构,0.67
BIOLOGY,群落的演替,群落的演替,生物选必2,群落及其演替,第3节 群落的演替,0.67
BIOLOGY,食物链,食物链,生物必修一,组成细胞的分子,第2节 细胞中的无机物,0.11
BIOLOGY,食物网,食物网,生物必修一,组成细胞的分子,第2节 细胞中的无机物,0.11
BIOLOGY,生态系统的结构,生态系统的结构,生物选必2,生态系统及其稳定性,第1节 生态系统的结构,0.75
BIOLOGY,能量流动,能量流动,生物选必2,生态系统及其稳定性,第2节 生态系统的能量流动,0.40
BIOLOGY,生态系统的稳定性,生态系统的稳定性,生物选必2,生态系统及其稳定性,第5节 生态系统的稳定性,0.78
BIOLOGY,物质循环,物质循环,生物选必2,生态系统及其稳定性,第3节 生态系统的物质循环,0.40
BIOLOGY,信息传递,信息传递,生物选必2,生态系统及其稳定性,第4节 生态系统的信息传递,0.40
BIOLOGY,生态工程,生态工程,生物选必2,生态环境的保护,第3节 生态工程,0.67
BIOLOGY,无菌技术,无菌技术,生物选必3,发酵工程,第1节 传统发酵技术的应用,0.20
BIOLOGY,细胞融合,细胞融合,生物必修一,组成细胞的分子,第1节 细胞中的元素和化合物,0.30
BIOLOGY,单克隆抗体,单克隆抗体,生物选必3,生物技术的安全性与伦理问题,第2节 关注生殖性克隆人,0.17
BIOLOGY,限制酶,限制酶,生物必修二,基因的本质,第3节 DNA的复制,0.17
BIOLOGY,载体,载体,生物必修二,基因和染色体的关系,第2节 基因在染色体上,0.12
BIOLOGY,pcr技术,PCR技术,生物选必3,发酵工程,第1节 传统发酵技术的应用,0.25
BIOLOGY,基因编辑,基因编辑,生物选必3,基因工程,第3节 基因工程的应用,0.25
BIOLOGY,传统发酵技术,传统发酵技术,生物选必3,发酵工程,第1节 传统发酵技术的应用,0.75
BIOLOGY,微生物的培养,微生物的培养,生物选必3,发酵工程,第2节 微生物的培养技术及应用,0.56
BIOLOGY,发酵工程,发酵工程,生物选必3,发酵工程,第3节 发酵工程及其应用,0.67
BIOLOGY,植物组织培养,植物组织培养,生物选必3,发酵工程,第2节 微生物的培养技术及应用,0.25
BIOLOGY,动物细胞培养,动物细胞培养,生物选必3,细胞工程,第2节 动物细胞工程,0.40
BIOLOGY,胚胎工程,胚胎工程,生物选必3,细胞工程,第3节 胚胎工程,0.67
BIOLOGY,基因工程,基因工程,生物选必3,基因工程,第3节 基因工程的应用,0.67
BIOLOGY,转基因生物的安全性,转基因生物的安全性,生物选必3,生物技术的安全性与伦理问题,第1节 转基因产品的安全性,0.50
BIOLOGY,dna连接酶,DNA连接酶,生物必修一,细胞的能量供应和利用,第1节 降低化学反应活化能的酶,0.08
BIOLOGY,蛋白质工程,蛋白质工程,生物选必3,基因工程,第4节 蛋白质工程的原理和应用,0.62
PHYSICS,描述运动的基本概念,描述运动的基本概念,物理选必1,光,2 简谐运动的描述,0.44
PHYSICS,物体看作质点的条件-物体的大小和形状对研究问题的影响可以忽略,物体看作质点的条件,物理必修一,运动的描述,1 质点 参考系,0.18
PHYSICS,时刻-表示某一瞬间-在时间轴上用点表示-是一个状态量,时刻,物理必修一,匀变速直线运动的研究,2 时间 位移,0.20
PHYSICS,时刻与时间间隔区别与联系,时刻与时间间隔区别与联系,物理必修一,匀变速直线运动的研究,2 时间 位移,0.20
PHYSICS,路程-物体运动轨迹的长度-只有大小-没有方向-是标量-其单位就是长度的单位,路程：物体运动轨迹的长度，只有大小，没有方向，是标量，其单位就是长度的单位。,物理其余,1　实验：探究小车速度随时间变化的规律,1　物体是由大量分子组成的,0.17
PHYSICS,矢量和标量,矢量和标量,物理必修三,电磁感应与电磁波初步,1 动量,0.25
PHYSICS,速度定义-位移与发生这段位移所用时间之比-表示物体运动快慢的物理量-是过程量,速度定义,物理必修二,机械能守恒定律,3 向心加速度,0.29
PHYSICS,平均速度与瞬时速度的区别,平均速度与瞬时速度的区别,物理选必3,原子核和核反应,4　实验：用打点计时器测速度,0.20
PHYSICS,速度-速度的变化量-加速度的比较,速度、速度的变化量、加速度的比较,物理必修一,运动和力的关系,4 速度变化快慢的描述——加速度,0.42
PHYSICS,公式选用原则,公式选用原则,物理选必3,原子核和核反应,3 原子的核式结构模型,0.20
PHYSICS,以上各式均为矢量式-应用时应规定正方向,以上各式均为矢量式，应用时应规定正方向,物理必修三,电磁感应与电磁波初步,2 动量定理,0.17
PHYSICS,平均速度公式,平均速度公式,物理必修二,机械能守恒定律,3 向心加速度,0.22
PHYSICS,位移差公式,位移差公式,物理必修一,匀变速直线运动的研究,2 时间 位移,0.29
PHYSICS,初速度为零的几个重点推论,初速度为零的几个重点推论,物理选必1,光,5 实验：用单摆测量重力加速度,0.19
PHYSICS,运动规律,运动规律,物理必修二,机械能守恒定律,4 抛体运动的规律,0.67
PHYSICS,x-t图像-v-t图像-a-t图像的对比,x-t图像，v-t图像，a-t图像的对比,物理其余,1　实验：探究小车速度随时间变化的规律,2　波的图象,0.20
PHYSICS,非常规运动学图像,非常规运动学图像,物理必修二,机械能守恒定律,4 抛体运动的规律,0.30
PHYSICS,追及相遇问题的实质及分析思路,追及相遇问题的实质及分析思路,物理其余,1　实验：探究小车速度随时间变化的规律,6　用牛顿运动定律解决问题（一）,0.12
PHYSICS,临界法,临界法,物理其余,1　实验：探究小车速度随时间变化的规律,3　探测射线的方法,0.12
PHYSICS,函数法,函数法,物理其余,1　实验：探究小车速度随时间变化的规律,3　探测射线的方法,0.12
PHYSICS,图象法,图象法,物理其余,1　实验：探究小车速度随时间变化的规律,2　波的图象,0.50
PHYSICS,追及问题的常见类型,追及问题的常见类型,物理其余,1　实验：探究小车速度随时间变化的规律,6　用牛顿运动定律解决问题（一）,0.17
PHYSICS,追及问题的分析和解题思路,追及问题的分析和解题思路,物理其余,1　实验：探究小车速度随时间变化的规律,6　用牛顿运动定律解决问题（一）,0.15
PHYSICS,在1t末-2t末-3t末-4t末-n-t末的速度比为-1-2-3-n,初速度为零的匀变速直线运动的推论,物理必修一,运动和力的关系,2 匀变速直线运动的速度与时间的关系,0.53
PHYSICS,竖直上抛运动的处理方法,竖直上抛运动的处理方法,物理必修二,机械能守恒定律,4 抛体运动的规律,0.27
PHYSICS,应用匀变速直线运动规律解题的基本思路,应用匀变速直线运动规律解题的基本思路,物理必修一,运动和力的关系,2 匀变速直线运动的速度与时间的关系,0.37
PHYSICS,坐标系,坐标系,物理选必3,原子核和核反应,1　质点　参考系和坐标系,0.43
PHYSICS,匀变速直线运动的规律,匀变速直线运动的规律,物理必修一,运动和力的关系,2 匀变速直线运动的速度与时间的关系,0.50
PHYSICS,运动的对称性,运动的对称性,物理选必1,光,1 简谐运动,0.40
PHYSICS,匀变速直线运动的规律-多过程问题,匀变速直线运动的规律——多过程问题,物理必修一,运动和力的关系,2 匀变速直线运动的速度与时间的关系,0.37
PHYSICS,匀变速直线运动问题常用的解题方法,匀变速直线运动问题常用的解题方法,物理必修一,运动和力的关系,2 匀变速直线运动的速度与时间的关系,0.44
PHYSICS,非惯性参考系,非惯性参考系,物理必修一,运动的描述,1 质点 参考系,0.38
PHYSICS,定义-物体具有保持原来匀速直线运动状态或静止状态的性质-质量是惯性的唯一量度,惯性,物理其余,1　实验：探究小车速度随时间变化的规律,2　光的粒子性,0.20
