subject,slug,name,topic,material_count,tier,note
PHYSICS,线框切割磁感线模型,线框切割磁感线模型,物理必修第三册·第十三章（安培力/洛伦兹力/感应定律见选择性必修第二册）·磁场与电磁感应,1,thin,
PHYSICS,线段图定位中间时刻速度,线段图定位中间时刻速度,物理必修第一册·第二章·匀变速直线运动,1,thin,
PHYSICS,线速度,线速度,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,绳连接与杆连接系统,绳连接与杆连接系统,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,能量与动量知识体系,能量与动量知识体系,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,能量图像的斜率意义,能量图像的斜率意义,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,脱轨条件与类型,脱轨条件与类型,物理必修第一册·第一章·运动的描述,1,thin,
PHYSICS,自由落体与竖直上抛的相遇问题,自由落体与竖直上抛的相遇问题,物理必修第一册·第二章·匀变速直线运动,1,thin,
PHYSICS,自锁现象,自锁现象,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,若单独利用动量观点-或能量观点-无法解决问题-可尝试两种观点结合联立方程求解,若单独利用动量观点,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,螺旋测微器的原理与读数,螺旋测微器的原理与读数,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,螺旋测微器的构造与读数,螺旋测微器的构造与读数,物理必修第三册·第十一十二章·恒定电流,1,thin,
PHYSICS,表达式-f-g,微元柱体的体积、质量与动量表达式,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,角速度,角速度,物理必修第二册·第五六章·抛体运动与圆周运动,1,thin,
PHYSICS,计时点与计数点,计时点与计数点,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,误差分析-x1,误差分析,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,误差的分类与减小方法,误差的分类与减小方法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,负载电阻不变的分析思路,负载电阻不变的分析思路：,物理选择性必修第二册·第三四章·交变电流与电磁波,1,thin,
PHYSICS,质心运动定律,质心运动定律,物理必修第一册·第四章·牛顿运动定律,1,thin,
PHYSICS,跃迁产生的谱线条数,跃迁产生的谱线条数,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,路程,路程,物理必修第一册·第一章·运动的描述,1,thin,
PHYSICS,轻弹簧连接系统的机械能守恒,轻弹簧连接系统的机械能守恒,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,轻绳、轻弹簧与轻质弹性绳的对比,轻绳、轻弹簧与轻质弹性绳的对比,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,辅助角公式求物理极值,辅助角公式求物理极值,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,运动学方程根的物理意义与取舍,运动学方程根的物理意义与取舍,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,运动轨迹与运动图象的区别,运动轨迹与运动图象的区别,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,近代物理知识体系,近代物理知识体系,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,近地卫星、同步卫星与赤道上物体的比较,近地卫星、同步卫星与赤道上物体的比较,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,近地卫星、极地卫星与地球同步卫星,近地卫星、极地卫星与地球同步卫星,物理必修第二册·第七章·万有引力与宇宙航行,1,thin,
PHYSICS,远距离输电,远距离输电,物理选择性必修第二册·第三四章·交变电流与电磁波,1,thin,
PHYSICS,连接体中力的分配规律,连接体中力的分配规律,物理必修第一册·第四章·牛顿运动定律,1,thin,
PHYSICS,连接体对合力的分配原则,连接体对合力的分配原则,物理必修第一册·第三章·相互作用,1,thin,
PHYSICS,连接体的受力特点,连接体的受力特点,物理必修第一册·第四章·牛顿运动定律,1,thin,
PHYSICS,连接体间内力的求解,连接体间内力的求解,物理必修第一册·第四章·牛顿运动定律,1,thin,
PHYSICS,追及相遇问题的二次函数法与图像法,追及相遇问题的二次函数法与图像法,物理必修第一册·第二章·匀变速直线运动,1,thin,
PHYSICS,逆向-对称-极限等物理思维考查,逆向、对称、极限等物理思维考查,物理必修第一册·第一章·运动的描述,1,thin,
PHYSICS,通过位移之比测量加速度之比,通过位移之比测量加速度之比,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,速率与平均速率,速率与平均速率,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,重力做功与重力势能变化的关系,重力做功与重力势能变化的关系,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,量纲法,量纲法,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,阻尼振动,阻尼振动,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,静电场的应用,静电场的应用,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,非匀强磁场中带电粒子运动的分析,非匀强磁场中带电粒子运动的分析,物理必修第三册·第九十章·静电场,1,thin,
PHYSICS,非常规运动图像,非常规运动图像,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,饱和汽,饱和汽,物理选择性必修第三册·第一至三章·热学,1,thin,
PHYSICS,验证机械能守恒定律实验的创新方向,验证机械能守恒定律实验的创新方向,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,验证机械能守恒定律实验的误差与创新方案,验证机械能守恒定律实验的误差与创新方案,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,验证机械能守恒定律的创新实验,验证机械能守恒定律的创新实验,物理必修第二册·第八章·机械能与能量守恒,1,thin,
PHYSICS,黄金代换,黄金代换,PHYSICS·综合·综合·综合,1,thin,
PHYSICS,黄金代换式,黄金代换式,PHYSICS·综合·综合·综合,1,thin,
