rel_path,top_dir,ext,bytes,content_bearing,pages,text_cjk_sample,text_layer
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题六　第2讲　基本初等函数、函数的应用（教师版）.docx,2026年新高考资料,.docx,2069658,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题六函数与导数  微专题2   含参不等式恒（能）成立问题（学生版）.docx,2026年新高考资料,.docx,917474,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题六函数与导数  微专题2   含参不等式恒（能）成立问题（教师版）.docx,2026年新高考资料,.docx,965906,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题六函数与导数  微专题3 导数与函数零点问题（学生版）.docx,2026年新高考资料,.docx,1037017,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题六函数与导数  微专题3 导数与函数零点问题（教师版）.docx,2026年新高考资料,.docx,1898830,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题六函数与导数  微专题4 函数中的构造问题（学生版）.docx,2026年新高考资料,.docx,1158336,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题六函数与导数  微专题4 函数中的构造问题（教师版）.docx,2026年新高考资料,.docx,1629065,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题六函数与导数  微专题5 隐零点与端点效应（学生版）.docx,2026年新高考资料,.docx,942938,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题六函数与导数  微专题5 隐零点与端点效应（教师版）.docx,2026年新高考资料,.docx,998582,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题六函数与导数  第3讲   导数与函数单调性、极值、最值（学生版）.docx,2026年新高考资料,.docx,1010833,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题六函数与导数  第3讲   导数与函数单调性、极值、最值（教师版）.docx,2026年新高考资料,.docx,1444350,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题四  微专题1  排列组合与二项式定理（学生版）.docx,2026年新高考资料,.docx,1081468,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题四  微专题1  排列组合与二项式定理（教师版）.docx,2026年新高考资料,.docx,1198888,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题四  微专题2  概率统计与函数、数列综合（学生版）.docx,2026年新高考资料,.docx,945189,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题四  微专题2  概率统计与函数、数列综合（教师版）.docx,2026年新高考资料,.docx,1092396,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题四  第2讲  概率（学生版）.docx,2026年新高考资料,.docx,926788,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题四  第2讲  概率（教师版）.docx,2026年新高考资料,.docx,946812,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题四  第3讲  随机变量及其分布（学生版）.docx,2026年新高考资料,.docx,1063487,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题四  第3讲  随机变量及其分布（教师版）.docx,2026年新高考资料,.docx,1142283,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题四概率与统计  第1讲  统计与成对数据的统计分析（学生版）.docx,2026年新高考资料,.docx,1044637,yes,,,
2026年新高考资料/二轮复习/【4】2026年高考数学二轮复习讲义与练习（通用）/专题四概率与统计  第1讲  统计与成对数据的统计分析（教师版）.docx,2026年新高考资料,.docx,1097276,yes,,,
2026年新高考资料/二轮复习/【5】2026年高考数学二轮复习讲义（新高考通用）/第01讲 计数原理讲义（思维导图+知识要点+解题技巧+题型归纳+巩固提升）（新高考通用）-学生版.docx,2026年新高考资料,.docx,2038479,yes,,,
2026年新高考资料/二轮复习/【5】2026年高考数学二轮复习讲义（新高考通用）/第01讲 计数原理讲义（思维导图+知识要点+解题技巧+题型归纳+巩固提升）（新高考通用）-教师版.docx,2026年新高考资料,.docx,2883367,yes,,,
2026年新高考资料/二轮复习/【5】2026年高考数学二轮复习讲义（新高考通用）/第02讲 排列与排列数讲义（思维导图+知识要点+解题技巧+题型归纳+巩固提升）（新高考通用）-学生版.docx,2026年新高考资料,.docx,2430184,yes,,,
2026年新高考资料/二轮复习/【5】2026年高考数学二轮复习讲义（新高考通用）/第02讲 排列与排列数讲义（思维导图+知识要点+解题技巧+题型归纳+巩固提升）（新高考通用）-教师版.docx,2026年新高考资料,.docx,3264599,yes,,,
2026年新高考资料/二轮复习/【5】2026年高考数学二轮复习讲义（新高考通用）/第03讲 组合与组合数讲义（思维导图+知识要点+解题技巧+题型归纳+巩固提升）（新高考通用）-学生版.docx,2026年新高考资料,.docx,2662232,yes,,,
2026年新高考资料/二轮复习/【5】2026年高考数学二轮复习讲义（新高考通用）/第03讲 组合与组合数讲义（思维导图+知识要点+解题技巧+题型归纳+巩固提升）（新高考通用）-教师版.docx,2026年新高考资料,.docx,3890385,yes,,,
2026年新高考资料/二轮复习/【5】2026年高考数学二轮复习讲义（新高考通用）/第05讲 高中排列组合模型讲义（思维导图+知识要点+解题技巧+题型归纳+巩固提升）（新高考通用）-学生版.docx,2026年新高考资料,.docx,3023402,yes,,,
2026年新高考资料/二轮复习/【5】2026年高考数学二轮复习讲义（新高考通用）/第05讲 高中排列组合模型讲义（思维导图+知识要点+解题技巧+题型归纳+巩固提升）（新高考通用）-教师版.docx,2026年新高考资料,.docx,4713450,yes,,,
2026年新高考资料/二轮复习/【6】2026年高考数学二轮复习精练（新高考通用）/重难点1-2 利用基本不等式求最值（6重难点题型+4秒杀技巧与性质+题型特训）（学生版）.docx,2026年新高考资料,.docx,1643271,yes,,,
2026年新高考资料/二轮复习/【6】2026年高考数学二轮复习精练（新高考通用）/重难点1-2 利用基本不等式求最值（6重难点题型+4秒杀技巧与性质+题型特训）（教师版）.docx,2026年新高考资料,.docx,3145256,yes,,,
2026年新高考资料/二轮复习/【6】2026年高考数学二轮复习精练（新高考通用）/重难点2-1  指对幂比较大小的常用方法（6重难点题型+10秒杀技巧与性质+题型特训）（学生版）.docx,2026年新高考资料,.docx,1498095,yes,,,
2026年新高考资料/二轮复习/【6】2026年高考数学二轮复习精练（新高考通用）/重难点2-1  指对幂比较大小的常用方法（6重难点题型+10秒杀技巧与性质+题型特训）（教师版）.docx,2026年新高考资料,.docx,2378914,yes,,,
2026年新高考资料/二轮复习/【6】2026年高考数学二轮复习精练（新高考通用）/重难点2-2  函数性质的灵活运用（6重难点题型+10秒杀技巧与性质+题型特训）(学生版）.docx,2026年新高考资料,.docx,1931525,yes,,,
2026年新高考资料/二轮复习/【6】2026年高考数学二轮复习精练（新高考通用）/重难点2-2  函数性质的灵活运用（6重难点题型+10秒杀技巧与性质+题型特训）（教师版）.docx,2026年新高考资料,.docx,3597002,yes,,,
2026年新高考资料/二轮复习/【6】2026年高考数学二轮复习精练（新高考通用）/高考数学二级结论篇（核心知识背记手册）（教师版）.docx,2026年新高考资料,.docx,2175626,yes,,,
2026年新高考资料/二轮复习/【6】2026年高考数学二轮复习精练（新高考通用）/高考数学二级结论篇（核心知识背记手册）（默写版）.docx,2026年新高考资料,.docx,2242488,yes,,,
2026年新高考资料/二轮复习/【6】2026年高考数学二轮复习精练（新高考通用）/高考数学基础知识篇（核心知识背记手册）（学生版）.docx,2026年新高考资料,.docx,2441541,yes,,,
2026年新高考资料/二轮复习/【6】2026年高考数学二轮复习精练（新高考通用）/高考数学基础知识篇（核心知识背记手册）（教师版）.docx,2026年新高考资料,.docx,2572933,yes,,,
2026年新高考资料/二轮复习/【7】2026年新高考数学二轮复习重难点讲义（全国通用版）/第01讲 集合和常用逻辑用语（思维导图+5大技巧总结+7大题型+模拟题测试）（教师版）.docx,2026年新高考资料,.docx,3011920,yes,,,
2026年新高考资料/二轮复习/【7】2026年新高考数学二轮复习重难点讲义（全国通用版）/第02讲 活用不等式妙解高考最值题（思维导图+4大技巧总结+10大题型+模拟题测试）（教师版）.docx,2026年新高考资料,.docx,2992588,yes,,,
2026年新高考资料(1)/一轮复习/2026年大一轮复习讲义物理课件讲义练习/另附1套Word版题库/目录.docx,2026年新高考资料(1),.docx,909431,yes,,,
2026年新高考资料(1)/一轮复习/2026年大一轮复习讲义物理课件讲义练习/另附1套Word版题库/第一章　运动的描述　匀变速直线运动的研究/专题强化一　运动图像问题.docx,2026年新高考资料(1),.docx,1472861,yes,,,
2026年新高考资料(1)/一轮复习/2026年大一轮复习讲义物理课件讲义练习/另附1套Word版题库/第一章　运动的描述　匀变速直线运动的研究/专题强化二　追及相遇问题.docx,2026年新高考资料(1),.docx,1347318,yes,,,
2026年新高考资料(1)/一轮复习/2026年大一轮复习讲义物理课件讲义练习/另附1套Word版题库/第一章　运动的描述　匀变速直线运动的研究/增分微点1　测重力加速度的几种方法.docx,2026年新高考资料(1),.docx,1135237,yes,,,
2026年新高考资料(1)/一轮复习/2026年大一轮复习讲义物理课件讲义练习/另附1套Word版题库/第一章　运动的描述　匀变速直线运动的研究/实验一　测量做直线运动物体的瞬时速度.docx,2026年新高考资料(1),.docx,1725958,yes,,,
2026年新高考资料(1)/一轮复习/2026年大一轮复习讲义物理课件讲义练习/另附1套Word版题库/第一章　运动的描述　匀变速直线运动的研究/第1讲　运动的描述.docx,2026年新高考资料(1),.docx,2745129,yes,,,
2026年新高考资料(1)/一轮复习/2026年大一轮复习讲义物理课件讲义练习/另附1套Word版题库/第一章　运动的描述　匀变速直线运动的研究/第2讲　匀变速直线运动的规律.docx,2026年新高考资料(1),.docx,1610240,yes,,,
2026年新高考资料(1)/一轮复习/2026年大一轮复习讲义物理课件讲义练习/另附1套Word版题库/第一章　运动的描述　匀变速直线运动的研究/第3讲　自由落体运动和竖直上抛运动　多运动过程问题.docx,2026年新高考资料(1),.docx,1602870,yes,,,
