subject,pdf_rel,page,page_kind,ink,rows,rule,fig,formulas,figs,note
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,416,叙述,0.0329,76,0,0.0,0.0,0,行 76
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,417,表格式,0.0353,43,0,0.0062,0.0,0,含表行
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,418,表格式,0.0306,80,0,0.0,0.0,0,含表行
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,419,图密集,0.0146,34,0,0.0052,0.0,3,【图】3
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,420,表格式,0.0552,50,2,0.0068,0.0,2,含表行
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,421,表格式,0.0379,51,0,0.0064,0.0,1,含表行
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,422,叙述,0.0375,51,0,0.0068,0.0,0,行 51
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,423,叙述,0.0326,56,0,0.0042,1.0,1,行 56
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,424,叙述,0.0362,56,0,0.0016,0.0,0,行 56
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,425,叙述,0.0265,53,0,0.0042,0.0,0,行 53
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,426,叙述,0.031,82,0,0.001,0.0,0,行 82
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,427,叙述,0.0345,55,3,0.0135,0.0,1,行 55
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,428,叙述,0.0489,44,0,0.0062,0.0,0,行 44
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,429,叙述,0.0324,42,0,0.0057,0.0,0,行 42
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,430,叙述,0.0396,46,0,0.0005,0.0,0,行 46
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,431,叙述,0.0329,50,0,0.012,0.0,2,行 50
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,432,叙述,0.044,46,0,0.0062,0.0,0,行 46
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,433,叙述,0.0267,46,0,0.0052,0.0,0,行 46
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,434,叙述,0.0375,59,0,0.0031,0.0,0,行 59
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,435,公式密排,0.0295,57,0,0.0062,40.5,0,公式 40.5/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,436,公式密排,0.0437,60,0,0.0053,42.9,1,公式 42.9/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,437,公式密排,0.0313,60,2,0.0083,27.9,1,公式 27.9/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,438,公式密排,0.0374,41,0,0.0095,43.4,0,公式 43.4/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,439,公式密排,0.0387,39,0,0.0083,43.2,0,公式 43.2/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,440,公式密排,0.0385,53,0,0.0021,45.5,0,公式 45.5/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,441,公式密排,0.0363,44,0,0.0062,41.9,0,公式 41.9/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,442,公式密排,0.0443,54,0,0.009,33.3,0,公式 33.3/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,443,公式密排,0.0229,42,0,0.0052,45.2,0,公式 45.2/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,444,公式密排,0.0405,49,0,0.0052,42.9,0,公式 42.9/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,445,公式密排,0.0247,75,0,0.0052,38.0,0,公式 38.0/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,446,公式密排,0.0435,51,0,0.0016,42.1,0,公式 42.1/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,447,叙述,0.0396,36,2,0.014,24.7,1,行 36
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,448,公式密排,0.0368,54,0,0.0005,28.8,1,公式 28.8/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,449,公式密排,0.0325,51,0,0.0052,30.9,0,公式 30.9/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,450,公式密排,0.0372,45,0,0.0005,30.2,0,公式 30.2/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,451,叙述,0.0203,59,0,0.0036,22.1,0,行 59
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,452,公式密排,0.0324,57,0,0.0,29.8,0,公式 29.8/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,453,公式密排,0.0266,50,0,0.0037,32.4,0,公式 32.4/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,454,叙述,0.0276,53,0,0.0,23.0,0,行 53
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,455,叙述,0.0302,52,0,0.0052,24.6,0,行 52
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,456,公式密排,0.0379,72,0,0.0,26.3,0,公式 26.3/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,457,叙述,0.0286,48,0,0.0042,23.9,0,行 48
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,458,公式密排,0.0338,53,0,0.0,29.0,0,公式 29.0/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,459,公式密排,0.0343,42,0,0.0047,32.9,0,公式 32.9/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,460,公式密排,0.037,48,0,0.001,31.8,0,公式 31.8/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,461,公式密排,0.034,54,0,0.0047,25.4,0,公式 25.4/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,462,叙述,0.0419,64,0,0.0,23.9,0,行 64
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,463,公式密排,0.0195,44,0,0.0074,49.1,2,公式 49.1/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,464,公式密排,0.0525,46,1,0.013,31.2,1,公式 31.2/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,465,公式密排,0.0405,45,0,0.0083,44.3,0,公式 44.3/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,466,公式密排,0.0334,68,0,0.0052,34.1,1,公式 34.1/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,467,公式密排,0.0287,50,0,0.0047,32.8,1,公式 32.8/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,468,公式密排,0.0413,58,4,0.0057,37.9,1,公式 37.9/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,469,公式密排,0.0351,50,0,0.0104,25.4,1,公式 25.4/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,470,公式密排,0.0366,60,0,0.0047,27.0,0,公式 27.0/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,471,公式密排,0.0373,59,0,0.0078,33.1,0,公式 33.1/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,472,公式密排,0.0395,58,0,0.0016,32.3,0,公式 32.3/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,473,公式密排,0.0439,44,2,0.014,35.8,1,公式 35.8/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,474,公式密排,0.0395,54,0,0.0021,50.8,3,公式 50.8/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,475,公式密排,0.0316,53,0,0.0042,37.9,0,公式 37.9/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,476,公式密排,0.049,42,0,0.0058,39.4,0,公式 39.4/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,477,公式密排,0.021,51,0,0.0036,45.6,0,公式 45.6/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,478,公式密排,0.0432,45,0,0.0036,51.8,0,公式 51.8/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,479,公式密排,0.0229,44,0,0.0042,46.9,1,公式 46.9/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,480,公式密排,0.0389,49,0,0.0021,35.1,0,公式 35.1/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,481,公式密排,0.0336,45,0,0.0047,40.5,1,公式 40.5/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,482,公式密排,0.0255,54,0,0.0021,63.5,0,公式 63.5/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,483,公式密排,0.0302,53,0,0.0047,46.7,0,公式 46.7/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,484,公式密排,0.0376,45,0,0.0,53.0,2,公式 53.0/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,485,公式密排,0.0247,45,0,0.0042,38.9,0,公式 38.9/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,486,公式密排,0.0326,57,0,0.0,40.3,0,公式 40.3/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,487,公式密排,0.026,48,0,0.0042,36.0,0,公式 36.0/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,488,公式密排,0.0355,55,0,0.0005,54.6,1,公式 54.6/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,489,公式密排,0.0231,44,0,0.0042,38.7,0,公式 38.7/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,490,公式密排,0.0304,55,0,0.0005,39.5,0,公式 39.5/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,491,表格式,0.0209,35,1,0.0109,13.6,2,含表行
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,492,图密集,0.058,49,2,0.0146,22.7,4,【图】4
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,493,表格式,0.0419,55,0,0.0106,2.3,0,含表行
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,494,叙述,0.0514,44,0,0.0032,15.0,2,行 44
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,495,叙述,0.036,43,0,0.0047,3.9,1,行 43
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,496,图密集,0.0384,50,1,0.0016,23.2,3,【图】3
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,497,叙述,0.0318,39,0,0.0078,20.4,1,行 39
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,498,公式密排,0.0413,44,0,0.0062,28.4,1,公式 28.4/千字
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,499,叙述,0.0388,39,0,0.0052,15.0,1,行 39
