subject,material_slug,node_slug,node_name,confidence,evidence,slice
BIOLOGY,bio-ratio-sum-below16-lethal,个体或配子致死问题的处理-规律方法,个体或配子致死问题的处理(规律方法),high,材料讲两对基因子代比例之和小于16即存在致死；是致死题的判定入口,slice_03
BIOLOGY,bio-replication-5-to-3-semidiscontinuous,DNA复制的拓展,DNA复制的拓展,high,材料讲子链只能沿5'端到3'端延伸导致前导链连续、后随链不连续（冈崎片段）；属DNA复制的拓展,slice_04
BIOLOGY,bio-replication-bidirectional,DNA复制的拓展,DNA复制的拓展,medium,材料讲从复制起点双向复制且每个方向符合复制叉模型；属DNA复制的拓展内容,slice_05
BIOLOGY,bio-replication-bubble-graph-reading,DNA复制的拓展,DNA复制的拓展,medium,材料讲复制泡示意图中未复制片段变短与子链变长的判读；属DNA复制过程细节的拓展内容,slice_06
BIOLOGY,bio-replication-unwind-while-replicating,dna的复制,DNA的复制,high,材料讲边解旋边复制减少碱基暴露时间从而降低突变概率；属DNA复制的作用与主要特点,slice_07
BIOLOGY,bio-respiration-fat-substrate-oxygen-excess,有氧呼吸,有氧呼吸,medium,材料由耗O2多于产CO2推断底物含脂肪；属有氧呼吸底物与气体量关系；同题型气体比结论多归有氧呼吸,slice_08
BIOLOGY,bio-respiration-optimal-storage-point,细胞呼吸的影响因素及应用,细胞呼吸的影响因素及应用,medium,材料由低氧段CO2总释放量最低谷推出最适贮存氧浓度；属O2浓度对细胞呼吸的影响与其贮存应用,slice_09
BIOLOGY,bio-respiration-rate-by-curve-tangent,测定光合速率与呼吸速率的常用方法,测定光合速率与呼吸速率的常用方法,medium,材料用曲线切线斜率或相邻两点纵坐标差除以时间求净光合速率；属速率测定的读图方法,slice_10
BIOLOGY,bio-respiratory-abnormal-fat-substrate,细胞呼吸概念-实质和意义,细胞呼吸概念、实质和意义,high,材料讲脂肪含氢高可作呼吸底物且耗O2多于葡萄糖而产CO2少即呼吸商小于1；同节点已绑『细胞呼吸的底物不只有葡萄糖』即同一结论,slice_11
BIOLOGY,bio-resting-potential-k-outflow,兴奋在神经纤维上的传导,兴奋在神经纤维上的传导,high,材料讲安静时K+通道开放K+外流形成外正内负的静息电位；该节点含膜电位的离子基础与细胞内外Na+K+浓度分布,slice_12
BIOLOGY,bio-rna-interference-therapy-design,基因的表达,基因的表达,medium,材料讲用circRNA竞争miRNA或导入miRNA类似物来上调与下调目标蛋白；属基因表达调控内容（与已有miRNA沉默材料同节点）,slice_13
BIOLOGY,bio-rt-pcr-principle,pcr技术,PCR技术,high,材料讲先逆转录合成cDNA再以cDNA为模板PCR扩增的RT-PCR流程；节点别名含「RT-PCR与实时荧光定量PCR的对比」与「RNA病毒的检测与PCR模板要求」,slice_14
BIOLOGY,bio-rubisco-dual-activity,光呼吸,光呼吸,high,材料讲Rubisco催化C5与O2加氧进入光呼吸并与固碳竞争同一酶；即光呼吸机制,slice_15
BIOLOGY,bio-s-shaped-growth,种群数量的变化,种群数量的变化,high,材料讲S形增长的成因与K值即环境容纳量；即种群数量变化中的S形增长模型,slice_16
BIOLOGY,bio-selfing-eliminating-recessive-dominant-homozygote,自交和自由交配的概率计算,自交和自由交配的概率计算,high,材料给逐代淘汰隐性个体后连续自交的显性纯合比例公式2/(2^n+1)；该节点别名即「淘汰隐性个体后的连续自交计算」,slice_17
BIOLOGY,bio-selfing-eliminating-recessive-heterozygote,自交和自由交配的概率计算,自交和自由交配的概率计算,medium,材料讲连续自交并逐代淘汰隐性个体后的杂合子比例递推；该节点别名即含「杂合子连续自交与逐代淘汰的计算」,slice_18
BIOLOGY,bio-selfing-homozygote-ratio,自交和自由交配的概率计算,自交和自由交配的概率计算,medium,材料讲连续自交n代杂合子比例降至趋于0的纯合化计算；属自交概率计算,slice_19
BIOLOGY,bio-selfing-n-heterozygote-ratio,自交和自由交配的概率计算,自交和自由交配的概率计算,high,材料给出杂合子连续自交n代后杂合子比例为(1/2)^n；该节点别名即「杂合子连续自交与逐代淘汰的计算」,slice_20
BIOLOGY,bio-selfing-n-homozygote-ratio,自交和自由交配的概率计算,自交和自由交配的概率计算,medium,材料讲连续自交n代纯合子比例公式与显隐性纯合各占一半；该节点已收录连续自交（杂合子1/2的n次方）类计算材料,slice_21
BIOLOGY,bio-selfing-n-phenotype-ratio,自交和自由交配的概率计算,自交和自由交配的概率计算,high,材料给连续自交n代表现型比公式；该节点别名含「连续自交与连续自由交配的概率计算」「杂合子连续自交与逐代淘汰的计算」,slice_22
BIOLOGY,bio-serum-treatment,免疫学的应用,免疫学的应用,high,材料讲康复期血清中的抗体输入提供快速被动免疫保护并与疫苗对比；属免疫学的应用中的免疫治疗,slice_23
BIOLOGY,bio-sex-linked-pollen-all-lethal,个体或配子致死问题的处理-规律方法,个体或配子致死问题的处理(规律方法),medium,材料讲含X^A花粉全部致死导致子代无雄株的配子致死判断；属致死问题的处理方法,slice_24
BIOLOGY,bio-storage-low-o2-high-co2-low-temp,细胞呼吸原理的应用,细胞呼吸原理的应用,high,材料讲低O2高CO2与零上低温抑制呼吸以减少消耗的保鲜手段；该节点边界即果蔬保鲜与粮食储存的依据,slice_25
BIOLOGY,bio-synapse-structure,突触,突触,high,材料讲突触前膜、突触间隙、突触后膜三部分结构及突触小泡含神经递质,slice_26
BIOLOGY,bio-synaptic-abnormal-four-links,神经递质,神经递质,medium,材料按递质—间隙—受体—后膜四环节排查突触传递异常；近同名材料「突触传递异常的分析思路」已绑该点（该点边界含递质功能障碍表现）,slice_27
BIOLOGY,bio-synaptic-transmission-steps,突触,突触,high,材料讲突触传递的释放→扩散→与后膜受体结合引起电位变化三步；该节点别名即「突触传递的关键环节」,slice_28
BIOLOGY,bio-textbook-biological-weapons-ban,转基因生物的安全性,转基因生物的安全性,high,该节点现有材料已含「生物武器包括致病菌类」生殖性克隆设计试管婴儿——是选必3安全与伦理的落点,addendum
BIOLOGY,bio-textbook-cloning-human-ethics,转基因生物的安全性,转基因生物的安全性,medium,材料讲中国政府禁止生殖性克隆人并有条件支持治疗性克隆；该节点实收选必3第4章生物技术与伦理材料（生殖性克隆与设计试管婴儿）,slice_30
CHEMISTRY,chem-ag-acidity-parameter,溶液的酸碱性,溶液的酸碱性,medium,材料用AG=lg[c(H+)/c(OH-)]判断酸碱性并强调中性时AG=0；该节点讲酸碱性由氢离子与氢氧根浓度相对大小决定,slice_01
CHEMISTRY,chem-cold-condensation-reflux,有机物制备实验的常用操作与仪器,有机物制备实验的常用操作与仪器,medium,材料讲加装竖直球形冷凝管回流以防挥发损失并对比蒸馏用直形冷凝管；该节点含冷凝回流操作与冷凝管选型,slice_02
CHEMISTRY,chem-crystallization-method-selection,结晶方法的选择与操作,结晶方法的选择与操作,medium,材料讲溶解度受温度影响大用冷却结晶影响小用蒸发结晶；即结晶方法的选择依据,slice_03
CHEMISTRY,chem-ding-yi-yi-isomers,含苯环同分异构体数目的确定技巧,含苯环同分异构体数目的确定技巧,high,材料讲定一移一法清点苯环二元取代物数目（固定一个再移动另一个并用对称性去重）,slice_04
CHEMISTRY,chem-directing-effect-toluene,苯环上取代基的定位规律,苯环上取代基的定位规律,high,材料用-CH3邻对位定位与-COOH间位定位安排先硝化后氧化的合成顺序,slice_05
CHEMISTRY,chem-distillation-operation-points,蒸馏,蒸馏,high,材料讲蒸馏的适用条件与操作要点（水银球在支管口、冷凝水下进上出、加碎瓷片）；与节点「蒸馏」一致,slice_06
CHEMISTRY,chem-distribution-fraction-definition,分布分数图像,分布分数图像,high,材料给出分布分数δ的定义与各δ之和恒为1及交点处两形态浓度相等；是分布系数图像的定义基础,slice_07
CHEMISTRY,chem-extraction-separation-points,萃取,萃取,high,材料讲萃取剂选择原则与分液操作要点；语料中同类材料均归「萃取」,slice_08
CHEMISTRY,chem-fcc-void-count,金属晶体的空间利用率,金属晶体的空间利用率,low,材料讲面心立方最密堆积中八面体空隙4个与四面体空隙8个及填隙率计算；节点表无空隙类节点；只能取同属最密堆积几何特征的最近邻,slice_09
CHEMISTRY,chem-fx-an-qi-zhong-qing-han-liang-gao-f43x10,反应热的五种计算方法,反应热的五种计算方法,medium,材料给出氨分解制氢的化学键键能数据用于求反应热并书写热化学方程式；属反应热的计算方法,slice_10
CHEMISTRY,chem-fx-an-shui-tuo-liu-fa-f23x07,二氧化硫的尾气处理,二氧化硫的尾气处理,high,材料给出雾化氨水吸收烟气中SO2再氧化为硫酸铵的两个方程式；即该节点别名所言的氨水脱硫法,slice_11
CHEMISTRY,chem-fx-ben-jia-quan-f61x01,几种重要的醛-酮,几种重要的醛、酮,medium,材料介绍苯甲醛的苦杏仁气味俗称苦杏仁油与作染料香料药物原料的用途；属「重要的醛」这一具体醛条目,slice_12
CHEMISTRY,chem-fx-bo-li-bang-f05x06,配制一定物质的量浓度溶液的仪器与容量瓶使用,配制一定物质的量浓度溶液的仪器与容量瓶使用,medium,材料讲玻璃棒在溶液配制中的搅拌与引流作用及注意点；属配制溶液的仪器使用规范,slice_13
CHEMISTRY,chem-fx-bo-li-xian-wei-f73x12,玻璃纤维的性质与用途,玻璃纤维的性质与用途,high,材料讲玻璃纤维为无机非金属材料及其成分与绝缘耐热抗腐蚀等优点；节点名与材料主题完全一致,slice_14
CHEMISTRY,chem-fx-bo-li-yi-qi-de-xi-di-f65x11,玻璃仪器的洗涤,玻璃仪器的洗涤,high,材料讲玻璃仪器洗净标准（均匀水膜不聚集成滴不成股流下）与洗涤方法；与节点同名,slice_15
CHEMISTRY,chem-fx-cai-qu-jia-re-de-mu-f69x07,化学实验中的温度控制,化学实验中的温度控制,high,材料讲采取加热的目的与常考的温度控制方式；该节点别名即「常见的温度控制方式」,slice_16
CHEMISTRY,chem-fx-chan-wu-te-zheng-f63x03,有关合成高分子的易混易错点,有关合成高分子的易混易错点,medium,材料对比加聚与缩聚的产物特征（组成是否相同与是否放出小分子）；该节点别名即「加聚与缩聚的区分」,slice_17
CHEMISTRY,chem-fx-chang-jian-shi-ji-f28x05,气体制备,气体制备,medium,材料列浓硫酸 无水氯化钙 碱石灰与灼热Cu CuO Mg等净化干燥试剂；同讲其它片段绑气体制备且该节点别名含「气体净化与干燥试剂的选择」,slice_18
CHEMISTRY,chem-fx-chang-kao-jing-dian-shi-ji-cai-liao-gu-f73x16,常考经典史籍中的化学知识,常考经典史籍中的化学知识,high,材料归纳《抱朴子》与《本草纲目》等经典史籍中的化学知识；节点名完全对应,slice_19
CHEMISTRY,chem-fx-chang-ya-xia-f46x19,含量-或转化率-时间-温度-压强-图像,含量(或转化率)-时间-温度(压强)图像,medium,材料是常压下乙烷与氧气制乙烯体系中含碳产物百分数与转化率随温度变化的图像分析题；属含量转化率—温度图像判读,slice_20
CHEMISTRY,chem-fx-chen-dian-de-sheng-cheng-f54x07,沉淀溶解平衡的应用,沉淀溶解平衡的应用,high,材料讲沉淀的生成（生成溶解能力小的难溶电解质及方法与实例）；同主题「沉淀的生成与溶解方法」材料均绑该节点,slice_21
CHEMISTRY,chem-fx-chen-dian-fa-f14x06,纯碱中碳酸钠含量的测定方法,纯碱中碳酸钠含量的测定方法,high,材料即沉淀法测纯碱中碳酸钠含量（由BaCO3沉淀质量换算）；该节点别名即「纯碱中碳酸钠含量的测定（气体法与沉淀法）」,slice_22
CHEMISTRY,chem-fx-chen-dian-fa-f67x11,熟练掌握溶解-过滤-蒸发等操作-认识化学方法在物质分离和提纯中的重要作用,物质分离提纯的常用方法,medium,材料讲沉淀法加试剂使杂质以沉淀形式分离出去（如BaCl2除NaCl中的Na2SO4）；属物质分离提纯的常用方法（同讲加热法材料同归此节点）,slice_23
CHEMISTRY,chem-fx-chen-dian-yong-yi-chun-xi-di-f71x02,沉淀的洗涤与检验,沉淀的洗涤与检验,high,材料讲沉淀用乙醇洗涤的三个作用（减小溶解度；除表面杂质；带水快速干燥）；即沉淀的洗涤,slice_24
CHEMISTRY,chem-fx-chen-re-guo-lv-hou-f71x03,重结晶,重结晶,medium,材料讲趁热过滤后向滤液加水稀释再加热沸腾并冷却结晶以防杂质析出提高纯度；该节点边界即重结晶的溶剂选择与冷却结晶依据,slice_25
CHEMISTRY,chem-fx-cheng-tai-fan-ying-f62x07,氨基酸的结构与性质,氨基酸的结构与性质,medium,材料讲两个氨基酸经氨基与羧基缩合脱水形成肽键的成肽反应；属氨基酸的性质,slice_26
CHEMISTRY,chem-fx-chi-xue-yan-f16x06,fe2-fe3-的检验方法,Fe2＋、Fe3＋的检验方法,high,材料讲赤血盐{K3[Fe(CN)6]}用于检验Fe2+生成蓝色沉淀；属该节点的检验试剂与现象范围,slice_27
CHEMISTRY,chem-fx-chong-dian-shi-f39x05,二次电池,二次电池,high,材料给出铅蓄电池充电时的阴极阳极反应式与负接负正接正的连接对应；正是该节点二次电池充电时的电极反应与连接对应,slice_28
CHEMISTRY,chem-fx-chu-za-si-yuan-ze-f67x06,在实验操作②中为什么依次加入的试剂都要略微过量-实验操作④中加入盐酸的目的是什么,除杂原则与试剂作用分析,medium,材料讲除杂四原则（不增不减易分离易复原）；该节点即除杂原则与试剂作用分析（同讲除杂原则材料同绑此节点）,slice_29
