subject,pages,verdict,items_min,items_numbered,evidence
MATH,"155,156,157",ACCEPT,57,22,"逐页对照页图独立清点（57 最小式/结论、22 编号条）：P155 为半页续接（首行「角函数，把角转化到同一单调区间」接 P154，不在本切片），例5(1) sin(-37π/6)=sin(-π/6)、sin(49π/3)=sin(π/3)→sin(-37π/6)<sin(49π/3)，(2) sin194°=-sin14°、cos160°=-sin70°、0°<14°<70°<90°→sin194°>cos160°，3.求参方法（ωx+φ 作整体 z），例6 四选项 [0,3/2]/[1,5/2]/[2,5/2]/[5/2,3] 及链 T≥2×(π/2-π/4)=π/2→0<ω≤4→递减区间 [2kπ/ω+π/(4ω), 2kπ/ω+5π/(4ω)]→组 8k+1≤ω≤(5+8k)/2→k=0 得 [1,5/2] 选 B、【小技巧】红字，4 节（放大核为单星 ★）与奇偶判断方法，例7(1) 题干与图 A/B（图 A 奇函数型左端向下右端向上、图 B 原点处波谷两端向下，形态如实记录）齐全；P156 图 C/D（C 左谷右峰右端向下、D 原点局部波峰两端向上），例7(2) f(-x)=f(x) 偶排除 A、C，sin1>sin(π/6)=1/2、e-1/e>2、f(1)>-1+2×1/2=0 排除 D 选 B，f(x)=x²+(a-2)x+cos x+1→2(a-2)x=0→a=2，答案(1)B(2)2，2.对称性方法（sin/cos 对称轴与对称中心 kπ、kπ+π/2 两套条件），例8(1) π/12-(-5π/12)=π/2≤T/2、π/3-π/12=π/4=(2k+1)·T/4 (k∈N)→T=π、ω=2、φ=2k₁π+π/3→φ=π/3、π/3≤2x+π/3≤4π/3→f_min=-√3/2 选 A，例8(2) f(T)=cosφ=√3/2→φ=π/6、π/9·ω+π/6=π/2+kπ→ω=3+9k→ω_min=3、红字注 (π/9,0) 为对称中心，答案(1)A(2)3 齐全；P157 5 节（放大核为 ★★★）五个方法条目（有界性注意 a 正负/整体范围/分离常量/换元 t=sin x±cos x 及 t∈[-√2,√2]、sin x cos x=(t²-1)/2 或 (1-t²)/2/二次化），例9 两分支 b≥0 组 {a+b=3/2, a-b=-1/2}→{a=1/2, b=1}、b<0 组 {a-b=3/2, a+b=-1/2}→{a=1/2, b=-1}、g(x)=∓2sin x+1/2→g_max=5/2, g_min=-3/2，例10 y=2-3/(sin x+2)、t∈[1,3] 单调递增→值域 [-1,1]，例11 y=16-12(sin x+cos x)+9sin x cos x=(9/2)(t-4/3)²+7/2→y_min=7/2、答案 7/2，例12(1) 题干（页尾截断续 P158）齐全。无漏块、无编造，≥/≤/∈/∉、上下标、分式、根式、度数符号均核对无误。"
MATH,158,ACCEPT,23,7,"本页内容逐条对照页图均吻合：(2) 解析链 f(x)=cos²x+(3/2)sin x+1=-sin²x+(3/2)sin x+2、t=sin x∈[1/2,1]、g(t)=-(t-3/4)²+41/16、g(1/2)=g(1)=5/2、g(3/4)=41/16→f∈[5/2,41/16]；(2) m∈[-1,1]、h(m)_max=h(3/4)=41/16、【扫清障碍】橙字注；6 节与 1.求零点（解方程法），例13 x=π/6+kπ/2 (k∈Z) 及答案；2.零点个数两法（数形结合、分类讨论）；例14 sin x+2|sin x|=|log₂x|、f 与 g 四交点→四个不等解，图（x 轴刻度 1、π、2π、3π、4π，y 轴 1、2、3，大峰幅 3/小峰幅 1 交替、V 形 |log₂x|，四个交点位置如实记录）；例15 f=1-2sin²x+2sin x+a、2sin²x-2sin x=a+1、t∈(0,（页尾截断续 P159）。发现一处非实质缺陷：6 节「三角函数零点的问题」标题星级页面实为 ★★★（3× 放大裁图核实），稿作 ★★，少记一颗星；属装饰性难度评级、非数学内容，判 ACCEPT 并单独列出，建议点修而非重转。"
MATH,"159,160,161,162,163,164,165,166,167,168",ACCEPT,194,129,"逐页对照（独立清点 194 最小式、129 编号条；P162 不在本切片 13 页内、未复核）：P159 【等价转化】橙字注、①②③ 三情形（a+1<-1/2 或 ≥0 无零点；=-1/2 一个；-1/2<a+1<0 两个）与综上所述三行（a∈(-∞,-3/2)∪[-1,+∞) 无零点；a=-3/2 一个；(-3/2,-1) 两个），3.已知零点求参数两题型 1)2)，例16(1) f(π/12)=0→ω=12k+2→ω_min=2，(2) t∈[0,2ωπ]、图（y=cos t 与 y=1，t 轴刻度 π/2 至 13π/2 共 13 值，0、2π、4π 三切点）、4π≤2ωπ<6π→[2,3)，答案(1)2(2)[2,3)，4.零点关系法，例17 题干（0<ω<5、四选项）及 ω·π/12+π/6=kπ+π/2→ω=12k+4→ω=4（页尾截断续 P160）齐全；P160 例17 结论 T=π/2、|x₁-x₂|=nπ/4、π/3 不是 π/4 整数倍选 B，7 节（放大核为 ★★）与间断性说明（x=kπ+π/2），例18(1) {tan x≥0, 1-tan x>0}→0≤tan x<1、图（±π/2 虚线渐近线、y=1、交点 π/4）、定义域 {x|kπ≤x<kπ+π/4}，(2) 图（y=1 上 A、C、B、D 与矩形 C₁CDD₁ 宽=一周期）、CD·CC₁=CD=π/3→T=π/3→ω=3、tan(π/2+φ)=1→φ=-π/4+kπ→φ=-π/4、f(x)=tan(3x-π/4)、π/3+kπ≤3x-π/4<π/2+kπ→解集 [7π/36+kπ/3, π/4+kπ/3) 齐全；P161 8 节（放大核为 ★★）、1. 的 ω>0/ω<0 两分支（四处黄底注如实），例19 y=tan(-3x+π/4)=-tan(3x-π/4)（橙波浪线、红箭头批注 ω 为负先化正）、递减区间 (-π/12+kπ/3, π/4+kπ/3) 及答案，2. 例20 ωπ≤π/2→ω_max=1/2 及答案，3. 例21(1) tan(13π/4)=tan(π/4)、tan(17π/5)=tan(2π/5)、0<π/4<2π/5<π/2→tan(13π/4)<tan(17π/5)，(2) tan2=tan(2-π)、tan3=tan(3-π)、tan4=tan(4-π)、-π/2<2-π<3-π<4-π<1<π/2→tan2<tan3<tan4<tan1，4. 换元法，例22 题干及 t=tan x 单调递增（页尾截断续 P162）齐全；P163 1 节（★★）C_(α+β)/C_(α-β) 两式（黄底）与口诀「余余正正，符号相反」，推导 1（α≠β+2kπ、旋转对称 AP=A₁P₁、距离公式 [cos(α-β)-1]²+sin²(α-β)=(cos α-cos β)²+(sin α-sin β)²、单位圆图 P、A₁、P 与三条终边标注），推导 2 方法一 cos[α-(-β)] 与方法二（P₁(1,0)、P₂、P₃、P₄、P₁P₃=P₂P₄、单位圆图角 α、β、-β 与两弦），2 节（★★）S_(α+β)/S_(α-β) 两式（黄底）与口诀「正余余正，符号相同」、两推导（cos[(π/2-α)-β]、sin[α+(-β)]），深度剖析两结构特征图（符号相反、余弦/正弦花括号）、2.任意角、3.顺用逆用变形用，【想一想】反例 α=60°、β=30°：cos30°=√3/2 对 1/2-√3/2 不等、特例 α=0°、β=60°：1/2=1-1/2 相等，【知识补充】三诱导式（cos(π/2-α)=sin α、cos(π-α)=-cos α、cos(-α)=cos α）齐全；P164 3 节（★★）T_(α+β)/T_(α-β) 两式（黄底）、两推导（方法一 α+(-β)、方法二 正弦/余弦直推）与条件（α、β、α±β 均≠kπ+π/2），2. 六个变形式（含 tan α+tan β+tan α tan β tan(α+β)=tan(α+β)、tan α tan β=1-(tan α+tan β)/tan(α+β)、tan α tan β=(tan α-tan β)/tan(α-β)-1），4 节（★）辅助角公式(*)及 cos φ=a/√(a²+b²)、sin φ=b/√(a²+b²)、常见结论两条（sin x±cos x=√2sin(x±π/4)、cos x±sin x=√2cos(x∓π/4)），结构图三组（同角 β 的余弦正弦/同角 α 的正弦余弦；同号分子异号分母×2、分子同分母反），深度剖析辅助角应用（tan φ=b/a 或 tan φ'=a/b、句尾截断续 P165）齐全；P165 3)–6) 四个辅助角结论，5 节（★★）S₂α/C₂α/T₂α 三式（黄底）与橙批注（cos²α-(1-cos²α)、(1-sin²α)-sin²α），逆用 ①②③（含 sin α=sin 2α/(2cos α)、cos α=sin 2α/(2sin α)），2) 1±sin 2α=(sin α±cos α)²，3) cos 2α=(cos α-sin α)(cos α+sin α)，4) 升幂 1±cos 2α=2cos²α/2sin²α，5) 降幂（含 tan²α=(1-cos 2α)/(1+cos 2α)），例1（2025全国二，8）cos α=2cos²(α/2)-1=-3/5、sin α=4/5、sin(α-π/4)=(√2/2)(sin α-cos α)=(√2/2)×(4/5+3/5)=7√2/10 选 D，深度剖析 4 条（倍角相对、T₂α 条件 α≠kπ/2+π/4 且 α≠kπ+π/2、sin 2α≠2sin α 当 α=kπ 相等、cos/tan 同理），知识拓展推导流程图（S_(α+β)/C_(α+β) 与 T_(α+β) 框→β=α→S₂α/C₂α 与 T₂α、相除箭头）齐全；P166 6 节（放大核为 ★）无理形式三式（含 cos(α/2)≠0、cos α≠-1），例2（2023新课标Ⅱ，7）√((1-(1+√5)/4)/2)=√((3-√5)/8)=√((√5-1)²/16)=(√5-1)/4 选 D 及答案，2. 有理形式 tan(α/2)=sin α/(1+cos α)=(1-cos α)/sin α，例3 cos θ=-√(1-sin²θ)=-3/5、5π/4<θ/2<3π/2→cos(θ/2)=-√((1+cos θ)/2)=-√5/5、tan(θ/2)=√((1-cos θ)/(1+cos θ))=2，7 节（放大核为 ★）万能公式三式，8 节（放大核为 ★）积化和差 sin αcos β=(1/2)[sin(α+β)+sin(α-β)]、cos αsin β=(1/2)[sin(α+β)-sin(α-β)]（页尾截断续 P167），深度剖析半角 3 条（tan(α/2) 需 α≠(2k+1)π、2α 是 4α 的半角、3α/2 是 3α 的半角、符号取决于 α/2 终边象限），深度剖析万能 2 条，【轻巧记忆】积化和差口诀齐全；P167 cos αcos β=(1/2)[cos(α+β)+cos(α-β)]、sin αsin β=-(1/2)[cos(α+β)-cos(α-β)]，2. 和差化积四式，1 节（放大核为 ★★★），1.角的配凑 1) 六例（α=2·(α/2)、α=(α+β)-β、α=β-(β-α)、α=½[(α+β)+(α-β)]、β=½[(α+β)-(α-β)]、α-β=(α-γ)+(γ-β)），2) 整体考虑（两处黄底注），例1(1) sin B=√(1-cos²B)=√15/4、cos(A+B)=-√5/3、cos A=cos[(A+B)-B]=(√5+2√15)/12（红注 A=(A+B)-B），(2) tan(α+π/3)=tan[(α+β)-(β-π/3)]=[(3/5)-(1/3)]/[1+(3/5)×(1/3)]=2/9（红注 α+π/3=(α+β)-(β-π/3)），2. 逆用 1)、移项 2)、变形 3)①，【轻巧记忆】和差化积口诀（正加正，正在前；余加余，余并肩；正减正，余在前；余减余，负正弦），深度剖析组合原则 ①② 齐全；P168 ② 1-tan αtan β=(tan α+tan β)/tan(α+β)、③ 升幂 1±cos α=2cos²(α/2)/2sin²(α/2)（黄底）、④ 降幂（黄底）、4)「1」的代换四条（1=sin²α+cos²α、1=2cos²α-cos 2α、1=cos 2α+2sin²α、1=tan(π/4)），例2(1) 链 sin 140°(tan 10°-√3)=sin 40°(sin 10°-√3cos 10°)/cos 10°=2sin 40°(sin 30°sin 10°-cos 30°cos 10°)/cos 10°=-2sin 40°cos 40°/sin 80°=-sin 80°/sin 80°=-1，(2) (tan 10°-tan 60°)·cos 10°/sin 50°=(sin 10°cos 60°-sin 60°cos 10°)/(cos 10°cos 60°)·cos 10°/sin 50°=-sin(60°-10°)/(cos 10°cos 60°)·cos 10°/sin 50°=-1/cos 60°=-2，(3) tan 45°=tan(21°+24°)=1→tan 21°+tan 24°+tan 21°tan 24°=1→(1+tan 21°)(1+tan 24°)=2、同理 (1+tan 22°)(1+tan 23°)=2、原式=2×2=4（红注 21°+24°=22°+23°=45° 出现特殊角），【结论记忆】框三条（tan α+tan(45°-α)+tan αtan(45°-α)=1、√3 版、A+B=π/4→(1+tan A)(1+tan B)=2 与反向 (1+tan A)(1+tan B)=2→A+B=π/4+kπ），2 节（★★★）三看原则 1)2)3)、2. 升幂去根号、3. 化简结果要求五条，例3(1)(2)(3) 题干齐全。无漏块、无编造；跨页衔接（P159 ω=4,→P160 T=π/2、P161 t=tan x 单调递增→P162 t∈[-1,1]、P164 …变形→P165 为只含一个三角函数的形式、P166 积化和差两式→P167 两式）全链无缝；≥/≤/∈、上下标（S_(α+β)、cos²α、tan²(α/2)、2k₁π）、度数与 π、根式、分式、红/橙/黄底批注、各图块均核对无误。"
MATH,"169,170,171,172,173,174,175,176,177,178,179,180,181,182",ACCEPT,223,111,"逐页对照页图核查，14页内容全部齐备且与稿一致：p169顶部续解析三条链（=-1、=±2tanθ、=4cosα）及例4三问与解析（cosαcosβ=-m→-3m选A）；p170结论56/65与-33/65、给值求角原则（0,π/2皆可、(0,π)选余弦）、例5（α+β=π/3，红字批注'尽量用余弦函数'）、证明五法；p171例6一般等式sinαsinβ=sin²((α+β)/2)-sin²((α-β)/2)及例7四选项解析（A对√2cos2x偶、B错x=π/4+kπ/2、C对、D错[-√2,√2]，答案AC）；p172知识图谱三分支（φ左加右减、ω横缩1/ω、A纵伸A倍）与两图（y=sinx虚线/红实线、xA=½xB）、易错提醒2条、深度剖析3条；p173途径1三步箭头、途径2首步、知识辨析|φ/ω|；p174性质表（sin列φ=kπ奇/φ=kπ+π/2偶，cos列相反）、五点法ωx+φ=0,π/2,π,3π/2,2π、例1表（x=π/6,5π/12,2π/3,11π/12，f=1/2,1,0,-1,0,1/2）；p175|A|=(ymax-ymin)/2、B=(ymax+ymin)/2、T/2与T/4距离、五点对应五式（0,π/2,π,3π/2,2π）；p176例3三解法（最高点(7π/12,√3)、φ=-2π/3、右移π/3）与例4题干；p177例4解析（BC-AB=(1/ω)(-2π/3+2π)→ω=4、φ=4π/3+2kπ、f(9π/8)=-1/2、θ最小π/24，答案ACD）与水车例5题干（A(3√3,-3)）；p178（ω=π/30、φ=-π/6、t∈[10,25]不单调故C错、PA=√(27+81)=6√3，答案C）及5.7初相技巧（-sin(2x-π/3)初相2π/3）；p179四步、例1 f=2sin((2π/3)x+5π/6)、g=-2cos((2π/3)x+π/3)、叠加展开=0；p180 tan∠TOL=-3、t∈(1,√2]、最小1200√2λ元（α=π/4）；p181概念表（数乘三运算律齐全）与思维导图六分支（共线定理、基本定理、a·b=|a||b|cosθ及三律、坐标运算①-④、余弦/正弦定理）；p182知识图谱（定义/表示/常用向量）、三处红字批注（方向任意、三要素、印刷黑体书写箭头）、0与0辨析。关键符号（绝对值、±、分式上下标、k∈Z）逐处核对无误，未发现整块遗漏或页面无之的编造内容。小瑕疵：p182课堂情景插图稿中将角色说反（页图实为女生问'这就是向量？'、男生答'向量不是有向线段…'，稿写成男生问女生答），引文本身正确，不影响知识点。"
MATH,"183,184,185,186",ACCEPT,81,63,正文逐页核对一致：183例1 |AB|=√((3√2)²−3²)=3、184例3中位线7个共线向量清单、185表格两法则定义/适用条件、186共线定理及中线/重心公式均与页图相符；跨页衔接183→184（例2解析②③④）完整；无漏块、无正文编造。
MATH,187,RETRANSCRIBE,17,18,重心公式证明的图注写'AD、BE、CF为中线交于G'：放大页图核实，图中只有A、B、C、D、E、G六个点，不存在点F和线段CF；BE、CE是平行四边形GBEC的虚线边，不是中线。图注编造了图中没有的元素。正文（GB+GC=GE=2GD、AG=2GD推导）核对无误。
MATH,188,RETRANSCRIBE,19,20,正文逻辑符号错误：'深度剖析·对向量数量积运算律的理解'第1条，页图放大核实原文为'即a·b=b·c⇏a=c'（箭头带斜杠），稿子写成了'a·b=b·c⇔a=c'，把'不能推出'写成了'等价'，语义与全书此处论点相反。其余（投影向量公式、例C答案、性质1)–5)、运算律1)–3)、深化记忆两式）核对无误。
MATH,189,RETRANSCRIBE,21,12,"三角不等式图c的图注错误：放大核实图c点序为O、B、A，较长段OA（上方标a）是向量a，较短段OB（下方标a+b）是和向量；稿子写'O、A、B在同一直线上'（点序错）且'a为较长段OB方向、a+b为差段'（a与a+b的归属写反）。图a、图b描述正确，正文（式①②、例1[3,13]、例2(1)(2)前半）核对无误。"
MATH,"190,191,192",ACCEPT,57,40,"正文逐页核对一致：190例4 k=−20、191常用结论①–④与极化恒等式①②、192顶部'a²+3a·b=4b²⇒a²+4a·b=180'（已放大核实原式确为a²+4a·b=180，稿无误）、例6 |b|=√2/2、例7(2) (−5/3,0)∪(0,+∞)均与页图相符；跨页衔接191→192完整；无漏块、无编造。"
MATH,193,RETRANSCRIBE,17,7,例8图注编造线段：放大核实图中直线只有BA延长线（B–A–P）、CD延长线（C–D–Q）、MN延长线（N–M–P–Q）；稿子写'图中连有PA、PC方向线及QD、QB方向线'，其中PC、QB两条线图中不存在。正文（MN=1/2(a+b)、cosθ₁=cosθ₂推导、奔驰定理及其证明）核对无误。
MATH,194,ACCEPT,22,14,正文逐页核对一致：四心四个⇔关系（含tan、sin2式）、例9两解（S比1:2:3、解法二tanA·OA+tanB·OB+tanC·OC=0）、6.3知识图谱8条坐标运算公式①–⑧及两点距离公式均与页图相符；跨页衔接193→194（内心a:b:c）完整。
MATH,195,RETRANSCRIBE,13,15,正交分解实例图注F₁/F₂颠倒：放大核实页图，F₁为垂直斜面向外的分力（箭头指向斜面上方左侧），F₂为沿斜面向下的分力；稿子写'沿斜面方向的分力F₁和垂直斜面方向的分力F₂'，与图相反。正文（基本定理存在性/唯一性证明、x+y=1充分必要性、基底4条剖析）核对无误。
MATH,196,ACCEPT,16,13,"正文逐页核对一致：坐标定义i=(1,0)、j=(0,1)、0=(0,0)、线性运算坐标式、共线充要条件x₁y₂−x₂y₁=0及其证明、中点公式、坐标表示剖析4条、x₁/x₂=y₁/y₂、b=0情形均与页图相符；跨页衔接195→196完整；无漏块、无编造。"
MATH,"197,198,199,200,201,202,203,204,205,206,207,208,209,210",ACCEPT,177,65,"逐页对照页图与转写稿：14 页全部内容均在稿中，无漏块、无编造；关键数字全部抽查复核通过——p197 重心/单位向量/数量积五公式表、p198 例2 解得 x=2/3、y=-5/9（基底法与 DC=m,BA=5n 解法二互验一致）、p199 例4 最小值 21/4 选B（(a-√3/2)²+21/4 验算成立）、p200 例6(2) t=5 选C、例7 λμ=-1 选D、p201 例9 P(-1,5/3)、(0,7/3)、p202 例10 f(x)=√3sin(2x+π/3)、递减区间 [kπ+π/12,kπ+7π/12]、k∈(-√3,-3/2]∪[√3/2,√3)、p203 例11 最大值 √5-4、p204 例12 (1)(2,4)、(2)16、(3)(√7/7,2√7/7)、p205 正余弦定理表与直角三角形补充证明、p206 三种证法全链、p207 海伦/数量积/坐标面积公式及测距表、p208 测高表 AB=atanα、AB=ADsinβ、AB=Bctanγ、p209 例1 P(6/5,8/5)（联立方 x=2y-2、y=-2x+4 复解一致）、例2 cos∠MPN=√7/14 选A（基底法与坐标法互验）、p210 例3 BD⊥AC 推导（展开式逐项复验正确）、例4 [8,12] 选D 与最大值 10 选C（4|MO|+2|OC|=10 验算）。书眉 175-188 与页脚页码 197-210 一一对应。两处轻微图注偏差（非内容缺陷）：p208 测高表第3行图注将 C 处 α（基线与CB之间）/γ（CB与CA之间）写反；p205 图2 图注写'AD段标注c'，c 实为边 AB 全长标注。"
MATH,"211,212,213,214,215,216,217,218,219,220,221,222,223,224",ACCEPT,241,110,"逐页独立清点（只读页图）后与 range_0211_0224.jsonl 逐块核对：p211 上页例题续尾 |α|=√2sinθ∈(0,√2] 答案(0,√2]、物理应用步骤1)~4)、例6 |c|=√(5²−4²)=3、例7 W=F·AB⃗=12、例8 |F₁|=|G|/cosθ 与 |F₂|=|G|tanθ、0°≤θ≤60° 均与页图一致；p212 一边两角三步骤、例9 A=45° b=4√6 c=4(√3+1)、例10 解法一 c=4√3 或 2√3 两分支（B=60°/C=90° 与 B=120°/C=30°）、解法二 sinB=√3/2、'三角形解的个数问题'框内代数三情形（sinB>1 不存在/=1 一解/<1 一解或两解）齐全；p213 几何分析表四列（a=bsinA 一解、bsinA<a<b 两解、a≥b 一解、a>b 一解）及表下注（锐角 a<bsinA 无解、钝/直角 a≤b 无解）、例11(1) cos∠ABC=5√7/14 sin∠ABC=√21/14、(2) b=1+√3 等面积法与正弦定理两解法均得 AD=2 一致；p214 例12 cosA=√2/2 A=45°、例13 sinA sinC=1/3→sinA+sinC=√7/2 选C、例14 条件①三角形不存在/②③均 b=5 a=9 高=20√2/9 三分支完整；p215 形状判断表三行（cosC<0/=0/>0 对应钝/直/锐）、'不要约去公因式'高亮注、例15 cosB=a/c 两解法均得直角三角形选B、例16 A=60° Smax=√3 周长(4,6] 一致；p216 解法二 S=(2√3/3)sin(2B−30°)+√3/3、b+c=4sin(B+30°)∈(2,4]、外接圆 R=a/(2sinA) 与内切圆 r=2S/(a+b+c) 高亮公式、例17 A=2π/3、AM⃗=(2/3)AB⃗+(1/3)AC⃗、b²+4c²−2bc=81、b=c=3√3 一致；p217 ∠CAM=π/2、r=(3√3−3)/2 及'等面积法'橙色手写注、测量问题思路①~⑤、例18 AD=15√3 BD=5√6 AB=5√15、例19 题面（仰角45°/30°/30°、∠FCB=60°、CD=16(√3−1)）一致；p218 x=16 m、FB=16√3、y²−16y−512=0 y₁=32、例20 BC=2 C=15° 南偏西60°、例21 四方案文字齐全；p219 方案(1) AB=(a sinα sinβ)/sin(β−α)、方案(2) AB=(a sinα sinγ)/sin(β+γ)、方案(3) 不满足、方案(4) BC=x/tanα ① BD=x/tanβ ② BE=x/tanγ ③ 与 cos 和方程、答案(1)(2)(4)、例22 DE=√7 ∠ADE=π/3 sin∠CAE=√21/14 CE=√7 一致；p220 S△CDE=5√3/4、例23 条件①②③三支均得 bc=16 AB⃗·AC⃗=8 A=π/3（含'扫清障碍'橙色注）、(2) a=4 (b+c)²=64 周长12 一致；p221 模型一 a/b/c 三小条（菱形 2π/3 与 π/3、矩形 π/2 与 π/3/π/3）、例1 π/3、例2 PM⃗·PN⃗=PO⃗²−1∈[0,1] 及公式 OA⃗·OB⃗=(1/4)[(OA⃗+OB⃗)²−(OA⃗−OB⃗)²] 高亮一致；p222 模型二 1./2./3. 三情形（λ=0/1/−1 取等、⊥ 关系）、例3 (a+e)⊥e 选C、模型三 1./2./3.（含'直径所对圆周角是直角'手写注）、例4 D(0,−√3) 值域[2−√3,2+√3] 选A、模型四与例5 题面一致；p223 例5(1) x+y=1 1/x+2/y≥3+2√2（x=√2−1 y=2−√2）、(2) C(−√2/2,√2/2) 方程组解 x=√2/2 y=1/2 x²+y²=3/4、模型五爪子模型高亮、例6 充分性+必要性证明、OG⃗=(3/11)a+(2/11)b 一致；p224 章首思维导图四分支全核：相关概念①~⑤（i²=−1、a+bi 实/虚/纯虚分类、相等⇔、共轭、模）、四则运算（加/减/乘/除四式+加法交换结合、乘法交换结合分配五律）、几何意义（z↔Z(a,b)↔OZ⃗ 一一对应及两坐标图）、三角表示（z₁z₂=r₁r₂[cos(θ₁+θ₂)+i sin(θ₁+θ₂)] 与 z₁/z₂=(r₁/r₂)[cos(θ₁−θ₂)+i sin(θ₁−θ₂)]）均与页图一致。全片未见整块遗漏、未见稿中有而页面上无的编造内容；⇌（p224 复数相等用 ⇔ 与页一致）、上下标（√7/14、(3/11) 等）、单位（m/s、海里、米）核对无误；jsonl 14 行页号 211~224 连续无缺。"
MATH,"225,226,227,228",ACCEPT,61,34,"逐页清点核对：225 知识图谱6支（代数形式/分类3条⇔/几何对应/模/共轭/相等）+清单1-4项（含2.下1.2.、4.下1.）+3段深度剖析+韦恩图+复平面图，稿全收且两条手写批注（这个条件不能少/是b而不是bi）如实标注；226 点/向量对应、模概念与|z1−z2|距离、共轭定义+4性质、温馨提示3条、卡通蛋OZ/AB(1+i)图、知识辨析单位圆例（含 z=−√2/2−√2/2 i）均与页一致；227 例1三问 a=6 / a≠−1且a≠6 / a=1、例2两组 {1,1}{−1,−1} 与 {5/2,4}、例3(1) D 经重算无误；228 例3(2) c=49/11、例4 z=5+6i、例5 √2、例6 ±3−4i、例7解法一 √(5−4x) 最小1 均重算吻合。无漏块、无编造、无符号错。"
