subject,pdf_rel,page,span,status,page_kind,plan,chars,formulas,figs,numbered,uncertainties,truncated,items_min,verdict,gate,note
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,388,0379_0392,done,表格式,审计-全,1682,38,0,18,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,389,0379_0392,done,表格式,审计-全,1929,38,0,11,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,390,0379_0392,done,叙述,审计-轻,2009,40,0,21,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,391,0379_0392,done,表格式,重转-全协议,2525,46,0,15,0,,,ACCEPT,fail,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,392,0379_0392,done,表格式,审计-全,2046,49,0,8,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,393,0393_0406,done,公式密排,审计-全,1856,78,1,6,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,394,0393_0406,done,公式密排,审计-全,2000,65,0,11,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,395,0393_0406,done,公式密排,审计-全,1809,82,4,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,396,0393_0406,done,公式密排,审计-全,1981,69,1,8,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,397,0393_0406,done,公式密排,审计-全,1801,48,1,10,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,398,0393_0406,done,公式密排,审计-全,2233,64,0,9,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,399,0393_0406,done,公式密排,审计-全,1692,58,1,6,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,400,0393_0406,done,公式密排,审计-全,1946,91,2,4,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,401,0393_0406,done,公式密排,审计-全,2069,60,0,13,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,402,0393_0406,done,公式密排,审计-全,2391,86,1,12,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,403,0393_0406,done,公式密排,审计-全,2201,74,1,8,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,404,0393_0406,done,公式密排,审计-全,1969,67,2,5,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,405,0393_0406,done,公式密排,审计-全,1652,86,5,4,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,406,0393_0406,done,公式密排,审计-全,1995,99,1,14,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,407,0407_0420,done,表格式,审计-全,1775,0,1,10,0,,20,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,408,0407_0420,done,表格式,重转-全协议,1502,0,0,8,0,,14,RETRANSCRIBE,fail,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,409,0407_0420,done,表格式,审计-全,1919,0,1,1,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,410,0407_0420,done,表格式,审计-全,2111,0,1,4,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,411,0407_0420,done,表格式,审计-全,2179,0,2,8,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,412,0407_0420,done,表格式,审计-全,1861,0,1,23,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,413,0407_0420,done,表格式,审计-全,2031,0,1,16,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,414,0407_0420,done,叙述,审计-轻,2037,0,0,11,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,415,0407_0420,done,叙述,审计-轻,1874,0,0,8,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,416,0407_0420,done,叙述,重转-全协议,2167,0,0,5,0,,18,RETRANSCRIBE,fail,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,417,0407_0420,done,表格式,审计-全,1848,0,0,22,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,418,0407_0420,done,表格式,审计-全,2374,0,0,12,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,419,0407_0420,done,图密集,审计-全,1099,0,3,22,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,420,0407_0420,done,表格式,审计-全,1417,0,2,6,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,421,0421_0434,done,表格式,审计-全,1548,0,1,18,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,422,0421_0434,done,叙述,审计-轻,1415,0,0,28,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,423,0421_0434,done,叙述,审计-轻,2025,2,1,17,0,,17,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,424,0421_0434,done,叙述,审计-轻,1789,0,0,17,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,425,0421_0434,done,叙述,审计-轻,1794,0,0,4,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,426,0421_0434,done,叙述,审计-轻,1301,0,0,0,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,427,0421_0434,done,叙述,审计-轻,1349,0,1,42,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,428,0421_0434,done,叙述,审计-轻,1718,0,0,20,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,429,0421_0434,done,叙述,审计-轻,1775,0,0,6,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,430,0421_0434,done,叙述,审计-轻,1676,0,0,20,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,431,0421_0434,done,叙述,审计-轻,1509,0,2,3,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,432,0421_0434,done,叙述,审计-轻,1807,0,0,18,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,433,0421_0434,done,叙述,审计-轻,1648,0,0,22,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,434,0421_0434,done,叙述,审计-轻,1521,0,0,5,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,435,0435_0448,done,公式密排,重转-全协议,2274,92,0,5,0,,24,RETRANSCRIBE,fail,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,436,0435_0448,done,公式密排,审计-全,2355,101,1,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,437,0435_0448,done,公式密排,审计-全,1684,47,1,24,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,438,0435_0448,done,公式密排,审计-全,1937,84,0,13,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,439,0435_0448,done,公式密排,审计-全,1850,80,0,21,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,440,0435_0448,done,公式密排,审计-全,1956,89,0,18,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,441,0435_0448,done,公式密排,审计-全,1837,77,0,12,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,442,0435_0448,done,公式密排,审计-全,1682,56,0,9,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,443,0435_0448,done,公式密排,审计-全,2147,97,0,15,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,444,0435_0448,done,公式密排,审计-全,2119,91,0,10,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,445,0435_0448,done,公式密排,审计-全,2316,88,0,12,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,446,0435_0448,done,公式密排,审计-全,2163,91,0,19,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,447,0435_0448,done,叙述,审计-轻,1295,32,1,14,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,448,0435_0448,done,公式密排,审计-全,2185,63,1,16,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,449,0449_0462,done,公式密排,重转-全协议,2106,65,0,22,0,,32,RETRANSCRIBE,fail,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,450,0449_0462,done,公式密排,审计-全,2085,63,0,12,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,451,0449_0462,done,叙述,审计-轻,2494,55,0,4,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,452,0449_0462,done,公式密排,审计-全,2756,82,0,20,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,453,0449_0462,done,公式密排,审计-全,2686,87,0,6,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,454,0449_0462,done,叙述,审计-轻,2309,53,0,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,455,0449_0462,done,叙述,审计-轻,2318,57,0,8,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,456,0449_0462,done,公式密排,审计-全,2240,59,0,4,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,457,0449_0462,done,叙述,审计-轻,2551,61,0,38,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,458,0449_0462,done,公式密排,审计-全,2582,75,0,8,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,459,0449_0462,done,公式密排,审计-全,2432,80,0,11,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,460,0449_0462,done,公式密排,重转-全协议,2513,80,0,12,0,,,ACCEPT,fail,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,461,0449_0462,done,公式密排,审计-全,2641,67,0,18,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,462,0449_0462,done,叙述,审计-轻,2888,69,0,15,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,463,0463_0476,done,公式密排,审计-全,1689,83,2,10,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,464,0463_0476,done,公式密排,审计-全,2437,76,1,9,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,465,0463_0476,done,公式密排,审计-全,2212,98,0,7,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,466,0463_0476,done,公式密排,审计-全,2227,76,1,6,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,467,0463_0476,done,公式密排,审计-全,1949,64,1,5,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,468,0463_0476,done,公式密排,审计-全,2034,77,1,12,0,,,ACCEPT,pass,
MATH,2027版高中《53知识清单》彩色版（数学）/【2027】53高中知识清单高中数学必修+选择性必修.pdf,469,0463_0476,done,公式密排,审计-全,1612,41,1,22,0,,,ACCEPT,pass,
